ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize
NSECM,17263,8,ARMANFIN,ARMANFIN-EQ,EQ,ARMANFIN-EQ,1100100017263,755.25,503.55,158880,0.05,1
NSECM,11965,8,VIVIMEDLAB,VIVIMEDLAB-EQ,EQ,VIVIMEDLAB-EQ,1100100011965,24.6,16.4,2711285,0.05,1
NSECM,3672,8,SOLARA,SOLARA-EQ,EQ,SOLARA-EQ,1100100003672,1533.9,1022.6,78211,0.05,1
NSECM,21469,8,OPTIEMUS,OPTIEMUS-EQ,EQ,OPTIEMUS-EQ,1100100021469,188.4,170.5,557191,0.05,1
NSECM,2816,8,RALLIS,RALLIS-EQ,EQ,RALLIS-EQ,1100100002816,318.95,212.65,376102,0.05,1
NSECM,15219,8,PATINTLOG,PATINTLOG-EQ,EQ,PATINTLOG-EQ,1100100015219,28.05,18.75,851353,0.05,1
NSECM,19036,8,PODDARMENT,PODDARMENT-EQ,EQ,PODDARMENT-EQ,1100100019036,244.05,162.75,346946,0.05,1
NSECM,7406,8,GLENMARK,GLENMARK-EQ,EQ,GLENMARK-EQ,1100100007406,526.6,430.9,208804,0.05,1
NSECM,2963,8,SAIL,SAIL-EQ,EQ,SAIL-EQ,1100100002963,80.1,65.6,1371334,0.05,1
NSECM,29135,8,INDUSTOWER,INDUSTOWER-EQ,EQ,INDUSTOWER-EQ,1100100029135,277.9,227.4,393460,0.05,1
NSECM,11809,8,IIFL,IIFL-EQ,EQ,IIFL-EQ,1100100011809,328.8,297.5,319031,0.05,1
NSECM,17922,8,GEEKAYWIRE,GEEKAYWIRE-EQ,EQ,GEEKAYWIRE-EQ,1100100017922,86.15,70.55,341780,0.05,1
NSECM,1726,8,JBCHEPHARM,JBCHEPHARM-EQ,EQ,JBCHEPHARM-EQ,1100100001726,1464.2,976.2,81919,0.05,1
NSECM,18562,8,MITTAL,MITTAL-EQ,EQ,MITTAL-EQ,1100100018562,11.85,10.75,384224,0.05,1
NSECM,6062,8,LICNETFGSC,LICNETFGSC-EQ,EQ,LICNETFGSC-EQ,1100100006062,25.82,17.22,1537734,0.01,1
NSECM,928,8,ELECTCAST,ELECTCAST-EQ,EQ,ELECTCAST-EQ,1100100000928,30.8,20.6,3890963,0.05,1
NSECM,8591,8,AKSHOPTFBR,AKSHOPTFBR-EQ,EQ,AKSHOPTFBR-EQ,1100100008591,7.25,5.95,5320223,0.05,1
NSECM,24391,8,EBIXFOREX,EBIXFOREX-EQ,EQ,EBIXFOREX-EQ,1100100024391,580.8,387.2,206611,0.05,1
NSECM,10530,8,SHARDAMOTR,SHARDAMOTR-EQ,EQ,SHARDAMOTR-EQ,1100100010530,2531.5,1687.7,47398,0.05,1
NSECM,804,8,SHIVATEX,SHIVATEX-EQ,EQ,SHIVATEX-EQ,1100100000804,164.5,134.6,423880,0.05,1
NSECM,20188,8,WABAG,WABAG-EQ,EQ,WABAG-EQ,1100100020188,313.3,208.9,382968,0.05,1
NSECM,25756,8,VIKASECO,VIKASECO-EQ,EQ,VIKASECO-EQ,1100100025756,2.6,2.4,9152719,0.05,1
NSECM,2029,8,IRFC,IRFC-EQ,EQ,IRFC-EQ,1100100002029,29.8,19.9,4012031,0.05,1
NSECM,559,8,BSL,BSL-EQ,EQ,BSL-EQ,1100100000559,39.4,32.3,336553,0.05,1
NSECM,2283,8,MRPL,MRPL-EQ,EQ,MRPL-EQ,1100100002283,50.25,33.55,2385286,0.05,1
NSECM,6951,8,LINCPEN,LINCPEN-EQ,EQ,LINCPEN-EQ,1100100006951,198.4,132.3,486323,0.05,1
NSECM,17032,8,THYROCARE,THYROCARE-EQ,EQ,THYROCARE-EQ,1100100017032,1072.2,714.8,111882,0.05,1
NSECM,6994,8,BSOFT,BSOFT-EQ,EQ,BSOFT-EQ,1100100006994,293.25,195.55,409022,0.05,1
NSECM,4717,8,GAIL,GAIL-EQ,EQ,GAIL-EQ,1100100004717,161.5,132.2,676521,0.05,1
NSECM,15355,8,RECLTD,RECLTD-EQ,EQ,RECLTD-EQ,1100100015355,166.15,135.95,661597,0.05,1
NSECM,2289,8,HLEGLAS,HLEGLAS-EQ,EQ,HLEGLAS-EQ,1100100002289,2982.25,2698.25,35199,0.05,1
NSECM,15124,8,KOLTEPATIL,KOLTEPATIL-EQ,EQ,KOLTEPATIL-EQ,1100100015124,293.2,195.5,409207,0.05,1
NSECM,6429,8,RSSOFTWARE,RSSOFTWARE-EQ,EQ,RSSOFTWARE-EQ,1100100006429,29.15,26.45,840661,0.05,1
NSECM,3411,8,TATAELXSI,TATAELXSI-EQ,EQ,TATAELXSI-EQ,1100100003411,3272.85,2181.95,36618,0.05,1
NSECM,10579,8,MARKSANS,MARKSANS-EQ,EQ,MARKSANS-EQ,1100100010579,70.9,47.3,1691693,0.05,1
NSECM,22360,8,MCL,MCL-EQ,EQ,MCL-EQ,1100100022360,98.75,80.85,887569,0.05,1
NSECM,11058,8,SECURKLOUD,SECURKLOUD-EQ,EQ,SECURKLOUD-EQ,1100100011058,89.05,80.65,997925,0.05,1
NSECM,20825,8,HUDCO,HUDCO-EQ,EQ,HUDCO-EQ,1100100020825,59.45,39.65,2017915,0.05,1
NSECM,19061,8,MANAPPURAM,MANAPPURAM-EQ,EQ,MANAPPURAM-EQ,1100100019061,180.7,147.9,608403,0.05,1
NSECM,25897,8,MINDACORP,MINDACORP-EQ,EQ,MINDACORP-EQ,1100100025897,120.35,80.25,996961,0.05,1
NSECM,896,8,KHAICHEM,KHAICHEM-EQ,EQ,KHAICHEM-EQ,1100100000896,29.4,19.6,3171546,0.05,1
NSECM,13496,8,PFOCUS,PFOCUS-EQ,EQ,PFOCUS-EQ,1100100013496,74.15,49.45,1618039,0.05,1
NSECM,18883,8,SJVN,SJVN-EQ,EQ,SJVN-EQ,1100100018883,31.55,21.05,3800111,0.05,1
NSECM,25780,8,APLAPOLLO,APLAPOLLO-EQ,EQ,APLAPOLLO-EQ,1100100025780,1509.05,1006.05,79463,0.05,1
NSECM,2073,8,VTL,VTL-EQ,EQ,VTL-EQ,1100100002073,1451.8,967.9,82654,0.05,1
NSECM,634,8,IGARASHI,IGARASHI-EQ,EQ,IGARASHI-EQ,1100100000634,375.9,250.6,319219,0.05,1
NSECM,13111,8,ORIENTABRA,ORIENTABRA-EQ,EQ,ORIENTABRA-EQ,1100100013111,28,18.7,3912201,0.05,1
NSECM,3045,8,SBIN,SBIN-EQ,EQ,SBIN-EQ,1100100003045,419.2,343,258813,0.05,1
NSECM,2107,8,STOVEKRAFT,STOVEKRAFT-EQ,EQ,STOVEKRAFT-EQ,1100100002107,582.15,388.15,206094,0.05,1
NSECM,9931,8,VIKASMCORP,VIKASMCORP-EQ,EQ,VIKASMCORP-EQ,1100100009931,3.8,3.5,21696302,0.05,1
NSECM,2328,8,CPSEETF,CPSEETF-EQ,EQ,CPSEETF-EQ,1100100002328,28.59,19.07,4184698,0.01,1
NSECM,1627,8,LINDEINDIA,LINDEINDIA-EQ,EQ,LINDEINDIA-EQ,1100100001627,1949.1,1594.8,56372,0.05,1
NSECM,3001,8,ICICI500,ICICI500-EQ,EQ,ICICI500-EQ,1100100003001,249.67,166.45,23298,0.01,1
NSECM,3357,8,SUPERSPIN,SUPERSPIN-EQ,EQ,SUPERSPIN-EQ,1100100003357,5,4.6,1798499,0.05,1
NSECM,4041,8,JAYAGROGN,JAYAGROGN-EQ,EQ,JAYAGROGN-EQ,1100100004041,171.1,114.1,701249,0.05,1
NSECM,2866,8,RCF,RCF-EQ,EQ,RCF-EQ,1100100002866,94.3,77.2,1165716,0.05,1
NSECM,16900,8,DPWIRES,DPWIRES-EQ,EQ,DPWIRES-EQ,1100100016900,125.7,102.9,443673,0.05,1
NSECM,11580,8,WESTLIFE,WESTLIFE-EQ,EQ,WESTLIFE-EQ,1100100011580,619.65,413.15,193643,0.05,1
NSECM,7374,8,STAR,STAR-EQ,EQ,STAR-EQ,1100100007374,1005.5,670.4,119304,0.05,1
NSECM,10661,8,PONNIERODE,PONNIERODE-EQ,EQ,PONNIERODE-EQ,1100100010661,183.5,122.4,281168,0.05,1
NSECM,27067,8,VSSL,VSSL-EQ,EQ,VSSL-EQ,1100100027067,169.05,152.95,621105,0.05,1
NSECM,2331,8,JAYNECOIND,JAYNECOIND-EQ,EQ,JAYNECOIND-EQ,1100100002331,12.85,11.65,8163007,0.05,1
NSECM,8828,8,GAEL,GAEL-EQ,EQ,GAEL-EQ,1100100008828,164.5,109.7,729286,0.05,1
NSECM,17742,8,BAFNAPH,BAFNAPH-EQ,EQ,BAFNAPH-EQ,1100100017742,146.5,132.6,716574,0.05,1
NSECM,637,8,CHAMBLFERT,CHAMBLFERT-EQ,EQ,CHAMBLFERT-EQ,1100100000637,281.85,187.95,425364,0.05,1
NSECM,14912,8,KPRMILL,KPRMILL-EQ,EQ,KPRMILL-EQ,1100100014912,1320.8,880.6,90829,0.05,1
NSECM,1476,8,IDBI,IDBI-EQ,EQ,IDBI-EQ,1100100001476,50.4,33.6,2376280,0.05,1
NSECM,21406,8,AVADHSUGAR,AVADHSUGAR-EQ,EQ,AVADHSUGAR-EQ,1100100021406,247.3,164.9,485186,0.05,1
NSECM,14766,8,V2RETAIL,V2RETAIL-EQ,EQ,V2RETAIL-EQ,1100100014766,145.7,131.9,720434,0.05,1
NSECM,11394,8,ZOTA,ZOTA-EQ,EQ,ZOTA-EQ,1100100011394,179.85,119.95,667107,0.05,1
NSECM,25328,8,APLLTD,APLLTD-EQ,EQ,APLLTD-EQ,1100100025328,1033.85,845.95,106340,0.05,1
NSECM,9219,8,TPLPLASTEH,TPLPLASTEH-EQ,EQ,TPLPLASTEH-EQ,1100100009219,188.45,125.65,255069,0.05,1
NSECM,154,8,APCOTEXIND,APCOTEXIND-EQ,EQ,APCOTEXIND-EQ,1100100000154,213,142,563347,0.05,1
NSECM,3324,8,SUBROS,SUBROS-EQ,EQ,SUBROS-EQ,1100100003324,387.7,258.5,309478,0.05,1
NSECM,11287,8,UPL,UPL-EQ,EQ,UPL-EQ,1100100011287,682.3,558.3,160449,0.05,1
NSECM,14702,8,NAGREEKEXP,NAGREEKEXP-EQ,EQ,NAGREEKEXP-EQ,1100100014702,17.7,16.1,408740,0.05,1
NSECM,5701,8,CUB,CUB-EQ,EQ,CUB-EQ,1100100005701,189.4,155,580383,0.05,1
NSECM,14329,8,SMSPHARMA,SMSPHARMA-EQ,EQ,SMSPHARMA-EQ,1100100014329,154.85,103.25,774820,0.05,1
NSECM,4179,8,SUNDRMBRAK,SUNDRMBRAK-EQ,EQ,SUNDRMBRAK-EQ,1100100004179,420.5,280.4,128660,0.05,1
NSECM,11423,8,DATAMATICS,DATAMATICS-EQ,EQ,DATAMATICS-EQ,1100100011423,134.45,89.65,892434,0.05,1
NSECM,16827,8,KOKUYOCMLN,KOKUYOCMLN-EQ,EQ,KOKUYOCMLN-EQ,1100100016827,75.3,50.2,1593526,0.05,1
NSECM,17651,8,POKARNA,POKARNA-EQ,EQ,POKARNA-EQ,1100100017651,248.1,165.4,483662,0.05,1
NSECM,11407,8,XPROINDIA,XPROINDIA-EQ,EQ,XPROINDIA-EQ,1100100011407,56.9,51.5,386301,0.05,1
NSECM,4668,8,BANKBARODA,BANKBARODA-EQ,EQ,BANKBARODA-EQ,1100100004668,85.05,69.65,1289138,0.05,1
NSECM,3024,8,JINDALSAW,JINDALSAW-EQ,EQ,JINDALSAW-EQ,1100100003024,97.4,65,1231373,0.05,1
NSECM,3570,8,UCALFUEL,UCALFUEL-EQ,EQ,UCALFUEL-EQ,1100100003570,192.5,128.4,623228,0.05,1
NSECM,12978,8,NPBET,NPBET-EQ,EQ,NPBET-EQ,1100100012978,232.12,154.76,22426,0.01,1
NSECM,8075,8,DALBHARAT,DALBHARAT-EQ,EQ,DALBHARAT-EQ,1100100008075,1769.5,1179.7,67805,0.05,1
NSECM,3099,8,SHREDIGCEM,SHREDIGCEM-EQ,EQ,SHREDIGCEM-EQ,1100100003099,76.85,51.25,1561138,0.05,1
NSECM,10618,8,SADBHIN,SADBHIN-EQ,EQ,SADBHIN-EQ,1100100010618,29.6,19.8,4048476,0.05,1
NSECM,8840,8,USHAMART,USHAMART-EQ,EQ,USHAMART-EQ,1100100008840,39.35,26.25,3048636,0.05,1
NSECM,3799,8,WSTCSTPAPR,WSTCSTPAPR-EQ,EQ,WSTCSTPAPR-EQ,1100100003799,292.6,195.1,410031,0.05,1
NSECM,17364,8,VINATIORGA,VINATIORGA-EQ,EQ,VINATIORGA-EQ,1100100017364,1747.9,1165.3,68555,0.05,1
NSECM,2649,8,PHILIPCARB,PHILIPCARB-EQ,EQ,PHILIPCARB-EQ,1100100002649,251.25,167.55,477548,0.05,1
NSECM,9039,8,UFO,UFO-EQ,EQ,UFO-EQ,1100100009039,100.4,67,927071,0.05,1
NSECM,1129,8,KEERTI,KEERTI-EQ,EQ,KEERTI-EQ,1100100001129,33.65,22.45,333183,0.05,1
NSECM,14111,8,NETWORK18,NETWORK18-EQ,EQ,NETWORK18-EQ,1100100014111,52.2,34.8,2298051,0.05,1
NSECM,11681,8,IMPEXFERRO,IMPEXFERRO-EQ,EQ,IMPEXFERRO-EQ,1100100011681,0.85,0.75,2875363,0.05,1
NSECM,11301,8,LUXIND,LUXIND-EQ,EQ,LUXIND-EQ,1100100011301,2099.5,1399.7,57147,0.05,1
NSECM,1660,8,ITC,ITC-EQ,EQ,ITC-EQ,1100100001660,225.7,184.7,479896,0.05,1
NSECM,17094,8,CROMPTON,CROMPTON-EQ,EQ,CROMPTON-EQ,1100100017094,492.3,328.2,243426,0.05,1
NSECM,20950,8,RKDL,RKDL-EQ,EQ,RKDL-EQ,1100100020950,8.4,6.9,784799,0.05,1
NSECM,24781,8,BSLNIFTY,BSLNIFTY-EQ,EQ,BSLNIFTY-EQ,1100100024781,200.32,133.56,599001,0.01,1
NSECM,14413,8,PAGEIND,PAGEIND-EQ,EQ,PAGEIND-EQ,1100100014413,30975.1,25343.3,3546,0.05,1
NSECM,17520,8,RTNPOWER,RTNPOWER-EQ,EQ,RTNPOWER-EQ,1100100017520,2.9,2.7,35709681,0.05,1
NSECM,17388,8,ADANIPOWER,ADANIPOWER-EQ,EQ,ADANIPOWER-EQ,1100100017388,79.3,71.8,1322930,0.05,1
NSECM,11491,8,APARINDS,APARINDS-EQ,EQ,APARINDS-EQ,1100100011491,547.65,365.15,219087,0.05,1
NSECM,8311,8,BLUESTARCO,BLUESTARCO-EQ,EQ,BLUESTARCO-EQ,1100100008311,1134,756,105752,0.05,1
NSECM,3646,8,VARDMNPOLY,VARDMNPOLY-EQ,EQ,VARDMNPOLY-EQ,1100100003646,20.2,18.3,728914,0.05,1
NSECM,19631,8,PRICOLLTD,PRICOLLTD-EQ,EQ,PRICOLLTD-EQ,1100100019631,84.75,56.55,1415409,0.05,1
NSECM,3812,8,ZEEL,ZEEL-EQ,EQ,ZEEL-EQ,1100100003812,240.65,196.95,456239,0.05,1
NSECM,842,8,DHFL,DHFL-EQ,EQ,DHFL-EQ,1100100000842,21.25,19.25,4938005,0.05,1
NSECM,6733,8,JINDALSTEL,JINDALSTEL-EQ,EQ,JINDALSTEL-EQ,1100100006733,349.4,285.9,314164,0.05,1
NSECM,11626,8,WELENT,WELENT-EQ,EQ,WELENT-EQ,1100100011626,134.05,109.75,820218,0.05,1
NSECM,25,8,ADANIENT,ADANIENT-EQ,EQ,ADANIENT-EQ,1100100000025,983.5,804.7,111080,0.05,1
NSECM,14771,8,TARMAT,TARMAT-EQ,EQ,TARMAT-EQ,1100100014771,62.3,41.6,435914,0.05,1
NSECM,1333,8,HDFCBANK,HDFCBANK-EQ,EQ,HDFCBANK-EQ,1100100001333,1707.1,1396.8,60584,0.05,1
NSECM,21840,8,DIAMONDYD,DIAMONDYD-EQ,EQ,DIAMONDYD-EQ,1100100021840,789.5,526.4,151975,0.05,1
NSECM,4299,8,STERTOOLS,STERTOOLS-EQ,EQ,STERTOOLS-EQ,1100100004299,258.7,172.5,463811,0.05,1
NSECM,2716,8,BUTTERFLY,BUTTERFLY-EQ,EQ,BUTTERFLY-EQ,1100100002716,679.85,453.25,176506,0.05,1
NSECM,3499,8,TATASTEEL,TATASTEEL-EQ,EQ,TATASTEEL-EQ,1100100003499,791.9,648,138558,0.05,1
NSECM,18571,8,GNA,GNA-EQ,EQ,GNA-EQ,1100100018571,467.1,311.4,256897,0.05,1
NSECM,2106,8,MANGLMCEM,MANGLMCEM-EQ,EQ,MANGLMCEM-EQ,1100100002106,342.05,228.05,350809,0.05,1
NSECM,128,8,ROUTE,ROUTE-EQ,EQ,ROUTE-EQ,1100100000128,1806.85,1478.35,60855,0.05,1
NSECM,1994,8,LIBERTSHOE,LIBERTSHOE-EQ,EQ,LIBERTSHOE-EQ,1100100001994,166.85,111.25,557207,0.05,1
NSECM,17477,8,CONTROLPR,CONTROLPR-EQ,EQ,CONTROLPR-EQ,1100100017477,273.9,182.6,438114,0.05,1
NSECM,270,8,CHEMCON,CHEMCON-EQ,EQ,CHEMCON-EQ,1100100000270,518.25,345.55,231506,0.05,1
NSECM,18039,8,ADVENZYMES,ADVENZYMES-EQ,EQ,ADVENZYMES-EQ,1100100018039,425,283.4,282326,0.05,1
NSECM,11817,8,MANGALAM,MANGALAM-EQ,EQ,MANGALAM-EQ,1100100011817,134.7,89.8,517583,0.05,1
NSECM,2997,8,SANGHIIND,SANGHIIND-EQ,EQ,SANGHIIND-EQ,1100100002997,53.1,35.4,2259752,0.05,1
NSECM,3475,8,THERMAX,THERMAX-EQ,EQ,THERMAX-EQ,1100100003475,1678.95,1119.35,71374,0.05,1
NSECM,3880,8,SOMANYCERA,SOMANYCERA-EQ,EQ,SOMANYCERA-EQ,1100100003880,523.35,348.95,229272,0.05,1
NSECM,22415,8,LOVABLE,LOVABLE-EQ,EQ,LOVABLE-EQ,1100100022415,102.2,83.7,483959,0.05,1
NSECM,625,8,CENTURYTEX,CENTURYTEX-EQ,EQ,CENTURYTEX-EQ,1100100000625,599.7,399.8,200046,0.05,1
NSECM,10828,8,SEYAIND,SEYAIND-EQ,EQ,SEYAIND-EQ,1100100010828,67.75,55.45,804419,0.05,1
NSECM,2412,8,PEL,PEL-EQ,EQ,PEL-EQ,1100100002412,2096.9,1715.7,52324,0.05,1
NSECM,11369,8,TTKHLTCARE,TTKHLTCARE-EQ,EQ,TTKHLTCARE-EQ,1100100011369,671.8,447.9,178607,0.05,1
NSECM,1156,8,GLFL,GLFL-EQ,EQ,GLFL-EQ,1100100001156,2.9,2.7,887012,0.05,1
NSECM,993,8,EVERESTIND,EVERESTIND-EQ,EQ,EVERESTIND-EQ,1100100000993,383.1,255.4,313227,0.05,1
NSECM,3138,8,HONDAPOWER,HONDAPOWER-EQ,EQ,HONDAPOWER-EQ,1100100003138,1272.05,848.05,94330,0.05,1
NSECM,7936,8,AVANTIFEED,AVANTIFEED-EQ,EQ,AVANTIFEED-EQ,1100100007936,578.7,385.8,207229,0.05,1
NSECM,9590,8,POLYCAB,POLYCAB-EQ,EQ,POLYCAB-EQ,1100100009590,1631.5,1087.7,73493,0.05,1
NSECM,3291,8,STARPAPER,STARPAPER-EQ,EQ,STARPAPER-EQ,1100100003291,152.55,101.75,510393,0.05,1
NSECM,1200,8,MAESGETF,MAESGETF-EQ,EQ,MAESGETF-EQ,1100100001200,30.73,20.49,264936,0.01,1
NSECM,3360,8,SUPPETRO,SUPPETRO-EQ,EQ,SUPPETRO-EQ,1100100003360,522.6,348.4,229598,0.05,1
NSECM,18581,8,KIRLOSBROS,KIRLOSBROS-EQ,EQ,KIRLOSBROS-EQ,1100100018581,235,156.7,510519,0.05,1
NSECM,324,8,ANGELBRKG,ANGELBRKG-EQ,EQ,ANGELBRKG-EQ,1100100000324,397.55,265.05,301838,0.05,1
NSECM,10768,8,OAL,OAL-EQ,EQ,OAL-EQ,1100100010768,707.4,471.6,169614,0.05,1
NSECM,13066,8,BRFL,BRFL-EQ,EQ,BRFL-EQ,1100100013066,8.05,7.35,10381480,0.05,1
NSECM,2885,8,RELIANCE,RELIANCE-EQ,EQ,RELIANCE-EQ,1100100002885,2351.35,1923.85,44376,0.05,1
NSECM,14260,8,PGIL,PGIL-EQ,EQ,PGIL-EQ,1100100014260,213.35,142.25,562417,0.05,1
NSECM,18208,8,ORIENTLTD,ORIENTLTD-EQ,EQ,ORIENTLTD-EQ,1100100018208,90.9,82.3,326999,0.05,1
NSECM,11987,8,ICIL,ICIL-EQ,EQ,ICIL-EQ,1100100011987,147.95,98.65,810917,0.05,1
NSECM,24924,8,ELGIRUBCO,ELGIRUBCO-EQ,EQ,ELGIRUBCO-EQ,1100100024924,34.55,28.35,1636634,0.05,1
NSECM,29284,8,VMART,VMART-EQ,EQ,VMART-EQ,1100100029284,3400.55,2267.05,35273,0.05,1
NSECM,11794,8,SAKSOFT,SAKSOFT-EQ,EQ,SAKSOFT-EQ,1100100011794,441.1,294.1,272026,0.05,1
NSECM,15389,8,GAMMNINFRA,GAMMNINFRA-EQ,EQ,GAMMNINFRA-EQ,1100100015389,0.9,0.8,30797864,0.05,1
NSECM,4491,8,JCHAC,JCHAC-EQ,EQ,JCHAC-EQ,1100100004491,3253.4,2169,36870,0.05,1
NSECM,6713,8,MOLDTKPAC,MOLDTKPAC-EQ,EQ,MOLDTKPAC-EQ,1100100006713,484.85,323.25,247483,0.05,1
NSECM,13211,8,JAGRAN,JAGRAN-EQ,EQ,JAGRAN-EQ,1100100013211,68.45,45.65,1752719,0.05,1
NSECM,3252,8,SPIC,SPIC-EQ,EQ,SPIC-EQ,1100100003252,37.6,25.1,3189618,0.05,1
NSECM,30125,8,IBULHSGFIN,IBULHSGFIN-EQ,EQ,IBULHSGFIN-EQ,1100100030125,246.45,201.65,446166,0.05,1
NSECM,3348,8,SUNFLAG,SUNFLAG-EQ,EQ,SUNFLAG-EQ,1100100003348,76.25,50.85,1573496,0.05,1
NSECM,1805,8,KABRAEXTRU,KABRAEXTRU-EQ,EQ,KABRAEXTRU-EQ,1100100001805,215.2,143.5,557556,0.05,1
NSECM,4771,8,TCIFINANCE,TCIFINANCE-EQ,EQ,TCIFINANCE-EQ,1100100004771,6.2,5.7,420930,0.05,1
NSECM,13751,8,NAUKRI,NAUKRI-EQ,EQ,NAUKRI-EQ,1100100013751,5283.95,4323.25,20702,0.05,1
NSECM,17957,8,MMTC,MMTC-EQ,EQ,MMTC-EQ,1100100017957,48.4,39.6,2272499,0.05,1
NSECM,17659,8,UNIVPHOTO,UNIVPHOTO-EQ,EQ,UNIVPHOTO-EQ,1100100017659,200.4,164,357953,0.05,1
NSECM,18652,8,ICICIPRULI,ICICIPRULI-EQ,EQ,ICICIPRULI-EQ,1100100018652,507.95,415.65,215385,0.05,1
NSECM,16819,8,QNIFTY,QNIFTY-EQ,EQ,QNIFTY-EQ,1100100016819,1886.91,1257.95,1410,0.01,1
NSECM,4172,8,TCNSBRANDS,TCNSBRANDS-EQ,EQ,TCNSBRANDS-EQ,1100100004172,624.4,416.3,192158,0.05,1
NSECM,383,8,BEL,BEL-EQ,EQ,BEL-EQ,1100100000383,154.05,126.05,713921,0.05,1
NSECM,21501,8,SIS,SIS-EQ,EQ,SIS-EQ,1100100021501,504.3,336.2,237876,0.05,1
NSECM,3237,8,JTEKTINDIA,JTEKTINDIA-EQ,EQ,JTEKTINDIA-EQ,1100100003237,105.9,70.6,1132922,0.05,1
NSECM,11399,8,SALZERELEC,SALZERELEC-EQ,EQ,SALZERELEC-EQ,1100100011399,160.05,106.75,522635,0.05,1
NSECM,3432,8,TATACONSUM,TATACONSUM-EQ,EQ,TATACONSUM-EQ,1100100003432,676.75,553.75,162193,0.05,1
NSECM,14687,8,GOACARBON,GOACARBON-EQ,EQ,GOACARBON-EQ,1100100014687,352.05,288.05,299239,0.05,1
NSECM,12009,8,IMPAL,IMPAL-EQ,EQ,IMPAL-EQ,1100100012009,851.3,567.6,140949,0.05,1
NSECM,1375,8,HCC,HCC-EQ,EQ,HCC-EQ,1100100001375,9.45,8.55,11110166,0.05,1
NSECM,17002,8,FELDVR,FELDVR-EQ,EQ,FELDVR-EQ,1100100017002,15.05,12.35,1287552,0.05,1
NSECM,1720,8,JAYSREETEA,JAYSREETEA-EQ,EQ,JAYSREETEA-EQ,1100100001720,89.75,59.85,944293,0.05,1
NSECM,20242,8,OBEROIRLTY,OBEROIRLTY-EQ,EQ,OBEROIRLTY-EQ,1100100020242,670.3,446.9,178892,0.05,1
NSECM,14982,8,CENTUM,CENTUM-EQ,EQ,CENTUM-EQ,1100100014982,517.05,344.75,232067,0.05,1
NSECM,2463,8,MIDHANI,MIDHANI-EQ,EQ,MIDHANI-EQ,1100100002463,232.65,155.15,515559,0.05,1
NSECM,21478,8,UTINEXT50,UTINEXT50-EQ,EQ,UTINEXT50-EQ,1100100021478,437.24,291.5,70352,0.01,1
NSECM,380,8,BBTC,BBTC-EQ,EQ,BBTC-EQ,1100100000380,1426.4,951,84075,0.05,1
NSECM,19184,8,SFL,SFL-EQ,EQ,SFL-EQ,1100100019184,2511.35,1674.25,47758,0.05,1
NSECM,14937,8,MAHINDCIE,MAHINDCIE-EQ,EQ,MAHINDCIE-EQ,1100100014937,210.05,140.05,571169,0.05,1
NSECM,4898,8,FDC,FDC-EQ,EQ,FDC-EQ,1100100004898,352.5,235,340321,0.05,1
NSECM,6125,8,GOODLUCK,GOODLUCK-EQ,EQ,GOODLUCK-EQ,1100100006125,85.2,56.8,752304,0.05,1
NSECM,9111,8,ARVINDFASN,ARVINDFASN-EQ,EQ,ARVINDFASN-EQ,1100100009111,191.3,127.6,627074,0.05,1
NSECM,1289,8,GFLLIMITED,GFLLIMITED-EQ,EQ,GFLLIMITED-EQ,1100100001289,105.3,70.2,1139583,0.05,1
NSECM,19531,8,BAJAJCON,BAJAJCON-EQ,EQ,BAJAJCON-EQ,1100100019531,323.9,216,370325,0.05,1
NSECM,2912,8,RIIL,RIIL-EQ,EQ,RIIL-EQ,1100100002912,479.7,319.8,250146,0.05,1
NSECM,13756,8,SHIVAMAUTO,SHIVAMAUTO-EQ,EQ,SHIVAMAUTO-EQ,1100100013756,21,19,3269999,0.05,1
NSECM,9576,8,MAHESHWARI,MAHESHWARI-EQ,EQ,MAHESHWARI-EQ,1100100009576,93.7,76.7,967828,0.05,1
NSECM,1841,8,KCP,KCP-EQ,EQ,KCP-EQ,1100100001841,96.95,64.65,1237514,0.05,1
NSECM,11522,8,NIITLTD,NIITLTD-EQ,EQ,NIITLTD-EQ,1100100011522,225.3,150.2,532489,0.05,1
NSECM,3493,8,TINPLATE,TINPLATE-EQ,EQ,TINPLATE-EQ,1100100003493,200.9,134,597128,0.05,1
NSECM,15141,8,COLPAL,COLPAL-EQ,EQ,COLPAL-EQ,1100100015141,1784.1,1459.8,61468,0.05,1
NSECM,15266,8,JKIL,JKIL-EQ,EQ,JKIL-EQ,1100100015266,236.1,157.4,508245,0.05,1
NSECM,18962,8,RAJRATAN,RAJRATAN-EQ,EQ,RAJRATAN-EQ,1100100018962,864.35,576.25,138828,0.05,1
NSECM,2421,8,NILKAMAL,NILKAMAL-EQ,EQ,NILKAMAL-EQ,1100100002421,2234.9,1490,53691,0.05,1
NSECM,18118,8,THANGAMAYL,THANGAMAYL-EQ,EQ,THANGAMAYL-EQ,1100100018118,734.45,489.65,163372,0.05,1
NSECM,19235,8,IMFA,IMFA-EQ,EQ,IMFA-EQ,1100100019235,557.5,371.7,215222,0.05,1
NSECM,6227,8,DTIL,DTIL-EQ,EQ,DTIL-EQ,1100100006227,333.9,222.6,229061,0.05,1
