ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize
NSECM,17685,8,GPTINFRA,GPTINFRA-EQ,EQ,GPTINFRA-EQ,1100100017685,47.3,31.6,951112,0.05,1
NSECM,11841,8,KENNAMET,KENNAMET-EQ,EQ,KENNAMET-EQ,1100100011841,1340,893.4,89539,0.05,1
NSECM,16959,8,ALKALI,ALKALI-EQ,EQ,ALKALI-EQ,1100100016959,61.05,40.75,332967,0.05,1
NSECM,31837,8,SREEL,SREEL-EQ,EQ,SREEL-EQ,1100100031837,176.6,117.8,679340,0.05,1
NSECM,467,8,HDFCLIFE,HDFCLIFE-EQ,EQ,HDFCLIFE-EQ,1100100000467,773.35,632.75,141395,0.05,1
NSECM,10717,8,TIMESGTY,TIMESGTY-EQ,EQ,TIMESGTY-EQ,1100100010717,28.1,23,294075,0.05,1
NSECM,10114,8,GBGLOBAL,GBGLOBAL-EQ,EQ,GBGLOBAL-EQ,1100100010114,7.65,6.95,108377,0.05,1
NSECM,6364,8,NATIONALUM,NATIONALUM-EQ,EQ,NATIONALUM-EQ,1100100006364,65.1,53.3,1688383,0.05,1
NSECM,22423,8,TOTAL,TOTAL-EQ,EQ,TOTAL-EQ,1100100022423,47.75,43.25,467806,0.05,1
NSECM,21383,8,PALASHSECU,PALASHSECU-EQ,EQ,PALASHSECU-EQ,1100100021383,54,48.9,327101,0.05,1
NSECM,15204,8,ARIES,ARIES-EQ,EQ,ARIES-EQ,1100100015204,112.2,74.8,425241,0.05,1
NSECM,4892,8,SAREGAMA,SAREGAMA-EQ,EQ,SAREGAMA-EQ,1100100004892,1863.15,1524.45,59029,0.05,1
NSECM,20852,8,ZEELEARN,ZEELEARN-EQ,EQ,ZEELEARN-EQ,1100100020852,13.65,9.15,8771894,0.05,1
NSECM,11236,8,JSL,JSL-EQ,EQ,JSL-EQ,1100100011236,83.2,55.5,1441727,0.05,1
NSECM,3857,8,VARROC,VARROC-EQ,EQ,VARROC-EQ,1100100003857,473.3,315.6,253445,0.05,1
NSECM,619,8,CENTENKA,CENTENKA-EQ,EQ,CENTENKA-EQ,1100100000619,324.3,216.2,370017,0.05,1
NSECM,480,8,BIRLACORPN,BIRLACORPN-EQ,EQ,BIRLACORPN-EQ,1100100000480,1020.5,680.4,117510,0.05,1
NSECM,14043,8,SARLAPOLY,SARLAPOLY-EQ,EQ,SARLAPOLY-EQ,1100100014043,32,21.4,2730548,0.05,1
NSECM,2794,8,RSWM,RSWM-EQ,EQ,RSWM-EQ,1100100002794,226.7,185.5,485194,0.05,1
NSECM,17903,8,ABBOTINDIA,ABBOTINDIA-EQ,EQ,ABBOTINDIA-EQ,1100100017903,17726.15,11817.45,6757,0.05,1
NSECM,13409,8,GPIL,GPIL-EQ,EQ,GPIL-EQ,1100100013409,748.3,498.9,160324,0.05,1
NSECM,341,8,BALRAMCHIN,BALRAMCHIN-EQ,EQ,BALRAMCHIN-EQ,1100100000341,243.8,162.6,492029,0.05,1
NSECM,21131,8,TEJASNET,TEJASNET-EQ,EQ,TEJASNET-EQ,1100100021131,193,174.7,543876,0.05,1
NSECM,20374,8,COALINDIA,COALINDIA-EQ,EQ,COALINDIA-EQ,1100100020374,160.25,131.15,684062,0.05,1
NSECM,20323,8,RESPONIND,RESPONIND-EQ,EQ,RESPONIND-EQ,1100100020323,212.15,141.45,565588,0.05,1
NSECM,9158,8,BALAJITELE,BALAJITELE-EQ,EQ,BALAJITELE-EQ,1100100009158,74.7,49.8,1606355,0.05,1
NSECM,11763,8,JPPOWER,JPPOWER-EQ,EQ,JPPOWER-EQ,1100100011763,2.8,2.6,37034202,0.05,1
NSECM,5622,8,ITDCEM,ITDCEM-EQ,EQ,ITDCEM-EQ,1100100005622,105.35,70.25,1138951,0.05,1
NSECM,11798,8,ALLSEC,ALLSEC-EQ,EQ,ALLSEC-EQ,1100100011798,389.85,259.95,307783,0.05,1
NSECM,11689,8,SUPRAJIT,SUPRAJIT-EQ,EQ,SUPRAJIT-EQ,1100100011689,342.4,228.3,350380,0.05,1
NSECM,27095,8,SWANENERGY,SWANENERGY-EQ,EQ,SWANENERGY-EQ,1100100027095,172.3,114.9,696376,0.05,1
NSECM,12052,8,JUMPNET,JUMPNET-EQ,EQ,JUMPNET-EQ,1100100012052,11.4,11,3268760,0.05,1
NSECM,18679,8,HPL,HPL-EQ,EQ,HPL-EQ,1100100018679,70.65,47.15,1697790,0.05,1
NSECM,1372,8,HINDCOMPOS,HINDCOMPOS-EQ,EQ,HINDCOMPOS-EQ,1100100001372,352.3,234.9,340587,0.05,1
NSECM,13560,8,GRINDWELL,GRINDWELL-EQ,EQ,GRINDWELL-EQ,1100100013560,1096,730.7,109391,0.05,1
NSECM,17632,8,COMPINFO,COMPINFO-EQ,EQ,COMPINFO-EQ,1100100017632,21.6,14.4,2124708,0.05,1
NSECM,7506,8,WOCKPHARMA,WOCKPHARMA-EQ,EQ,WOCKPHARMA-EQ,1100100007506,561.75,374.55,213577,0.05,1
NSECM,12034,8,BASML,BASML-EQ,EQ,BASML-EQ,1100100012034,73.05,59.85,1030329,0.05,1
NSECM,17357,8,GKWLIMITED,GKWLIMITED-EQ,EQ,GKWLIMITED-EQ,1100100017357,569.25,465.75,193231,0.05,1
NSECM,29113,8,CARERATING,CARERATING-EQ,EQ,CARERATING-EQ,1100100029113,539.15,359.45,222550,0.05,1
NSECM,13147,8,PVR,PVR-EQ,EQ,PVR-EQ,1100100013147,1564.35,1279.95,70262,0.05,1
NSECM,19731,8,GPPL,GPPL-EQ,EQ,GPPL-EQ,1100100019731,120.6,80.4,994919,0.05,1
NSECM,2562,8,HUHTAMAKI,HUHTAMAKI-EQ,EQ,HUHTAMAKI-EQ,1100100002562,341.85,227.95,350950,0.05,1
NSECM,4204,8,MOTHERSUMI,MOTHERSUMI-EQ,EQ,MOTHERSUMI-EQ,1100100004204,243.8,199.5,448426,0.05,1
NSECM,13221,8,INOXLEISUR,INOXLEISUR-EQ,EQ,INOXLEISUR-EQ,1100100013221,397.6,265.1,301707,0.05,1
NSECM,3273,8,SRF,SRF-EQ,EQ,SRF-EQ,1100100003273,6053.55,4952.95,18129,0.05,1
NSECM,3423,8,TATAMETALI,TATAMETALI-EQ,EQ,TATAMETALI-EQ,1100100003423,921.45,614.35,130194,0.05,1
NSECM,18321,8,LGBBROSLTD,LGBBROSLTD-EQ,EQ,LGBBROSLTD-EQ,1100100018321,385.7,257.2,311067,0.05,1
NSECM,1030,8,AARON,AARON-EQ,EQ,AARON-EQ,1100100001030,68.35,55.95,328436,0.05,1
NSECM,277,8,GICRE,GICRE-EQ,EQ,GICRE-EQ,1100100000277,248.3,203.2,442108,0.05,1
NSECM,1232,8,GRASIM,GRASIM-EQ,EQ,GRASIM-EQ,1100100001232,1522.95,1246.05,71715,0.05,1
NSECM,13821,8,RUCHIRA,RUCHIRA-EQ,EQ,RUCHIRA-EQ,1100100013821,80.05,65.55,793033,0.05,1
NSECM,3980,8,TNPL,TNPL-EQ,EQ,TNPL-EQ,1100100003980,178.2,118.8,673349,0.05,1
NSECM,15189,8,BGRENERGY,BGRENERGY-EQ,EQ,BGRENERGY-EQ,1100100015189,54.25,44.45,2026296,0.05,1
NSECM,13637,8,JMFINANCIL,JMFINANCIL-EQ,EQ,JMFINANCIL-EQ,1100100013637,117.1,78.1,1023820,0.05,1
NSECM,740,8,SBIETFIT,SBIETFIT-EQ,EQ,SBIETFIT-EQ,1100100000740,314.11,209.41,18833,0.01,1
NSECM,15308,8,SHRIRAMEPC,SHRIRAMEPC-EQ,EQ,SHRIRAMEPC-EQ,1100100015308,5.25,3.55,22726978,0.05,1
NSECM,3715,8,VLSFINANCE,VLSFINANCE-EQ,EQ,VLSFINANCE-EQ,1100100003715,102.95,68.65,1165466,0.05,1
NSECM,21423,8,M100,M100-EQ,EQ,M100-EQ,1100100021423,30.09,20.07,1382520,0.01,1
NSECM,7463,8,MANAKSTEEL,MANAKSTEEL-EQ,EQ,MANAKSTEEL-EQ,1100100007463,22.85,20.75,2142963,0.05,1
NSECM,14423,8,LAOPALA,LAOPALA-EQ,EQ,LAOPALA-EQ,1100100014423,259.8,173.2,461870,0.05,1
NSECM,19525,8,IITL,IITL-EQ,EQ,IITL-EQ,1100100019525,64.8,53.1,713760,0.05,1
NSECM,2406,8,NEULANDLAB,NEULANDLAB-EQ,EQ,NEULANDLAB-EQ,1100100002406,2216.8,1813.8,49613,0.05,1
NSECM,1756,8,JINDALPOLY,JINDALPOLY-EQ,EQ,JINDALPOLY-EQ,1100100001756,912.05,825.25,115114,0.05,1
NSECM,10516,8,FEL,FEL-EQ,EQ,FEL-EQ,1100100010516,11.1,9.1,9900650,0.05,1
NSECM,17691,8,VIJIFIN,VIJIFIN-EQ,EQ,VIJIFIN-EQ,1100100017691,0.75,0.65,2697749,0.05,1
NSECM,11373,8,BIOCON,BIOCON-EQ,EQ,BIOCON-EQ,1100100011373,430.85,352.55,254399,0.05,1
NSECM,20621,8,PENIND,PENIND-EQ,EQ,PENIND-EQ,1100100020621,24.05,16.05,4648704,0.05,1
NSECM,5528,8,KOTHARIPRO,KOTHARIPRO-EQ,EQ,KOTHARIPRO-EQ,1100100005528,83.5,55.7,975894,0.05,1
NSECM,4838,8,ICICILIQ,ICICILIQ-EQ,EQ,ICICILIQ-EQ,1100100004838,1200,800,7080,0.01,1
NSECM,24948,8,L&TFH,L&TFH-EQ,EQ,L&TFH-EQ,1100100024948,116.25,95.15,945260,0.05,1
NSECM,7508,8,ZENTEC,ZENTEC-EQ,EQ,ZENTEC-EQ,1100100007508,103.5,69,1159414,0.05,1
NSECM,10599,8,GUJGASLTD,GUJGASLTD-EQ,EQ,GUJGASLTD-EQ,1100100010599,589.1,482,186553,0.05,1
NSECM,14218,8,CTE,CTE-EQ,EQ,CTE-EQ,1100100014218,32.75,29.65,641934,0.05,1
NSECM,13826,8,SOBHA,SOBHA-EQ,EQ,SOBHA-EQ,1100100013826,554.9,370,216153,0.05,1
NSECM,3824,8,ZODJRDMKJ,ZODJRDMKJ-EQ,EQ,ZODJRDMKJ-EQ,1100100003824,32.5,21.7,169293,0.05,1
NSECM,10406,8,STEELCITY,STEELCITY-EQ,EQ,STEELCITY-EQ,1100100010406,44,29.4,494002,0.05,1
NSECM,509,8,MAZDOCK,MAZDOCK-EQ,EQ,MAZDOCK-EQ,1100100000509,259.4,173,462475,0.05,1
NSECM,14644,8,MIC,MIC-EQ,EQ,MIC-EQ,1100100014644,1,0.9,7202316,0.05,1
NSECM,21091,8,STARCEMENT,STARCEMENT-EQ,EQ,STARCEMENT-EQ,1100100021091,119.25,79.55,1005914,0.05,1
NSECM,7902,8,LFIC,LFIC-EQ,EQ,LFIC-EQ,1100100007902,90.1,73.8,98099,0.05,1
NSECM,10188,8,SHYAMCENT,SHYAMCENT-EQ,EQ,SHYAMCENT-EQ,1100100010188,5.95,4.95,7265056,0.05,1
NSECM,4843,8,SNOWMAN,SNOWMAN-EQ,EQ,SNOWMAN-EQ,1100100004843,62.75,41.85,1911987,0.05,1
NSECM,17438,8,OIL,OIL-EQ,EQ,OIL-EQ,1100100017438,158.55,105.75,755830,0.05,1
NSECM,1979,8,LAXMIMACH,LAXMIMACH-EQ,EQ,LAXMIMACH-EQ,1100100001979,9309.1,6206.1,12883,0.05,1
NSECM,11027,8,INFOBEAN,INFOBEAN-EQ,EQ,INFOBEAN-EQ,1100100011027,160.2,131.1,686557,0.05,1
NSECM,31468,8,LYPSAGEMS,LYPSAGEMS-EQ,EQ,LYPSAGEMS-EQ,1100100031468,5.5,5,964126,0.05,1
NSECM,13260,8,KEC,KEC-EQ,EQ,KEC-EQ,1100100013260,550.8,367.2,217753,0.05,1
NSECM,11821,8,WELCORP,WELCORP-EQ,EQ,WELCORP-EQ,1100100011821,155.9,104,769348,0.05,1
NSECM,1508,8,ASTERDM,ASTERDM-EQ,EQ,ASTERDM-EQ,1100100001508,167.8,111.9,714803,0.05,1
NSECM,29577,8,NETFNIF100,NETFNIF100-EQ,EQ,NETFNIF100-EQ,1100100029577,185.25,123.51,61795,0.01,1
NSECM,29008,8,SUNCLAYLTD,SUNCLAYLTD-EQ,EQ,SUNCLAYLTD-EQ,1100100029008,3917.45,2611.65,30631,0.05,1
NSECM,14592,8,FORTIS,FORTIS-EQ,EQ,FORTIS-EQ,1100100014592,232.85,155.25,514881,0.05,1
NSECM,17468,8,MAXVIL,MAXVIL-EQ,EQ,MAXVIL-EQ,1100100017468,73.7,49.2,1627233,0.05,1
NSECM,19196,8,TI,TI-EQ,EQ,TI-EQ,1100100019196,36.05,24.05,3327783,0.05,1
NSECM,25082,8,TREEHOUSE,TREEHOUSE-EQ,EQ,TREEHOUSE-EQ,1100100025082,8.1,6.7,1383560,0.05,1
NSECM,1901,8,CUMMINSIND,CUMMINSIND-EQ,EQ,CUMMINSIND-EQ,1100100001901,945.25,773.45,116146,0.05,1
NSECM,15337,8,RAIN,RAIN-EQ,EQ,RAIN-EQ,1100100015337,182.2,121.5,658228,0.05,1
NSECM,30023,8,ATULAUTO,ATULAUTO-EQ,EQ,ATULAUTO-EQ,1100100030023,229.4,153,522994,0.05,1
NSECM,13182,8,ROHLTD,ROHLTD-EQ,EQ,ROHLTD-EQ,1100100013182,88.4,59,896804,0.05,1
NSECM,31138,8,COMPUSOFT,COMPUSOFT-EQ,EQ,COMPUSOFT-EQ,1100100031138,9.95,8.15,2587393,0.05,1
NSECM,9641,8,KHANDSE,KHANDSE-EQ,EQ,KHANDSE-EQ,1100100009641,14.9,13.5,390405,0.05,1
NSECM,13656,8,ALICON,ALICON-EQ,EQ,ALICON-EQ,1100100013656,531.75,354.55,225649,0.05,1
NSECM,436,8,IFGLEXPOR,IFGLEXPOR-EQ,EQ,IFGLEXPOR-EQ,1100100000436,346.7,231.2,346049,0.05,1
NSECM,1394,8,HINDUNILVR,HINDUNILVR-EQ,EQ,HINDUNILVR-EQ,1100100001394,2468.45,2019.65,42292,0.05,1
NSECM,13598,8,SELAN,SELAN-EQ,EQ,SELAN-EQ,1100100013598,157.65,105.15,497039,0.05,1
NSECM,874,8,ASTRON,ASTRON-EQ,EQ,ASTRON-EQ,1100100000874,58.85,39.25,1520549,0.05,1
NSECM,13786,8,TORNTPOWER,TORNTPOWER-EQ,EQ,TORNTPOWER-EQ,1100100013786,466.15,381.45,235502,0.05,1
NSECM,13900,8,CREST,CREST-EQ,EQ,CREST-EQ,1100100013900,109.4,73,930314,0.05,1
NSECM,1581,8,TARC,TARC-EQ,EQ,TARC-EQ,1100100001581,38.75,25.85,3095855,0.05,1
NSECM,2616,8,SEAMECLTD,SEAMECLTD-EQ,EQ,SEAMECLTD-EQ,1100100002616,523.2,348.8,229333,0.05,1
NSECM,1235,8,GREAVESCOT,GREAVESCOT-EQ,EQ,GREAVESCOT-EQ,1100100001235,148.95,121.95,738243,0.05,1
NSECM,9309,8,STLTECH,STLTECH-EQ,EQ,STLTECH-EQ,1100100009309,260.4,173.6,460458,0.05,1
NSECM,10940,8,DIVISLAB,DIVISLAB-EQ,EQ,DIVISLAB-EQ,1100100010940,3716.05,3040.45,29467,0.05,1
NSECM,1576,8,GILLETTE,GILLETTE-EQ,EQ,GILLETTE-EQ,1100100001576,6720,4480,17856,0.05,1
NSECM,13491,8,JKLAKSHMI,JKLAKSHMI-EQ,EQ,JKLAKSHMI-EQ,1100100013491,510.6,340.4,234987,0.05,1
NSECM,11634,8,SALSTEEL,SALSTEEL-EQ,EQ,SALSTEEL-EQ,1100100011634,3.8,3.5,2778411,0.05,1
NSECM,17249,8,ABMINTLTD,ABMINTLTD-EQ,EQ,ABMINTLTD-EQ,1100100017249,61.15,55.35,384551,0.05,1
NSECM,21828,8,TEXRAIL,TEXRAIL-EQ,EQ,TEXRAIL-EQ,1100100021828,38.4,25.6,3124830,0.05,1
NSECM,4487,8,ALKYLAMINE,ALKYLAMINE-EQ,EQ,ALKYLAMINE-EQ,1100100004487,6271.9,4181.3,19124,0.05,1
NSECM,18889,8,KSL,KSL-EQ,EQ,KSL-EQ,1100100018889,381.9,254.6,314214,0.05,1
NSECM,30752,8,FLFL,FLFL-EQ,EQ,FLFL-EQ,1100100030752,84.4,69.1,1302860,0.05,1
NSECM,11773,8,VISHAL,VISHAL-EQ,EQ,VISHAL-EQ,1100100011773,77.5,74.5,1315753,0.05,1
NSECM,24870,8,INVENTURE,INVENTURE-EQ,EQ,INVENTURE-EQ,1100100024870,33.5,22.4,2746799,0.05,1
NSECM,16933,8,INDBANK,INDBANK-EQ,EQ,INDBANK-EQ,1100100016933,14.95,12.25,1451167,0.05,1
NSECM,10794,8,CANBK,CANBK-EQ,EQ,CANBK-EQ,1100100010794,173.3,141.8,633994,0.05,1
NSECM,7339,8,ABSLNN50ET,ABSLNN50ET-EQ,EQ,ABSLNN50ET-EQ,1100100007339,420.58,280.4,123001,0.01,1
NSECM,2275,8,IRISDOREME,IRISDOREME-EQ,EQ,IRISDOREME-EQ,1100100002275,96.2,87.1,533471,0.05,1
NSECM,11065,8,NATHBIOGEN,NATHBIOGEN-EQ,EQ,NATHBIOGEN-EQ,1100100011065,362.85,241.95,330669,0.05,1
NSECM,13839,8,DONEAR,DONEAR-EQ,EQ,DONEAR-EQ,1100100013839,42.1,28.1,1700399,0.05,1
NSECM,18029,8,MBLINFRA,MBLINFRA-EQ,EQ,MBLINFRA-EQ,1100100018029,24.05,21.85,3425476,0.05,1
NSECM,24265,8,ESTER,ESTER-EQ,EQ,ESTER-EQ,1100100024265,148.8,99.2,806417,0.05,1
NSECM,11411,8,RKFORGE,RKFORGE-EQ,EQ,RKFORGE-EQ,1100100011411,614.6,409.8,195225,0.05,1
NSECM,21623,8,APEX,APEX-EQ,EQ,APEX-EQ,1100100021623,285.75,190.55,419874,0.05,1
NSECM,17758,8,SARDAEN,SARDAEN-EQ,EQ,SARDAEN-EQ,1100100017758,500.9,334,239547,0.05,1
NSECM,25634,8,ESSARSHPNG,ESSARSHPNG-EQ,EQ,ESSARSHPNG-EQ,1100100025634,9.9,8.1,6768117,0.05,1
NSECM,4344,8,PUNJABCHEM,PUNJABCHEM-EQ,EQ,PUNJABCHEM-EQ,1100100004344,1083.4,722.3,110752,0.05,1
NSECM,17603,8,MAHEPC,MAHEPC-EQ,EQ,MAHEPC-EQ,1100100017603,184.7,123.2,649536,0.05,1
NSECM,18365,8,PERSISTENT,PERSISTENT-EQ,EQ,PERSISTENT-EQ,1100100018365,2270.25,1513.55,52809,0.05,1
NSECM,10415,8,MUTHOOTCAP,MUTHOOTCAP-EQ,EQ,MUTHOOTCAP-EQ,1100100010415,470.8,313.9,254870,0.05,1
NSECM,4481,8,AARTIDRUGS,AARTIDRUGS-EQ,EQ,AARTIDRUGS-EQ,1100100004481,827.55,551.75,144925,0.05,1
NSECM,7553,8,NRBBEARING,NRBBEARING-EQ,EQ,NRBBEARING-EQ,1100100007553,140.8,93.9,852143,0.05,1
NSECM,18497,8,SABEVENTS,SABEVENTS-EQ,EQ,SABEVENTS-EQ,1100100018497,1.2,1.1,342817,0.05,1
NSECM,17927,8,BAYERCROP,BAYERCROP-EQ,EQ,BAYERCROP-EQ,1100100017927,6100.9,4067.3,19639,0.05,1
NSECM,20072,8,INFRABEES,INFRABEES-EQ,EQ,INFRABEES-EQ,1100100020072,522.81,348.55,5221,0.01,1
NSECM,21770,8,ICICIGI,ICICIGI-EQ,EQ,ICICIGI-EQ,1100100021770,1642.35,1343.75,66814,0.05,1
NSECM,4394,8,MIRZAINT,MIRZAINT-EQ,EQ,MIRZAINT-EQ,1100100004394,61.3,40.9,1956897,0.05,1
NSECM,338,8,BALMLAWRIE,BALMLAWRIE-EQ,EQ,BALMLAWRIE-EQ,1100100000338,173,115.4,693420,0.05,1
NSECM,11943,8,MCLEODRUSS,MCLEODRUSS-EQ,EQ,MCLEODRUSS-EQ,1100100011943,23.8,21.6,3415702,0.05,1
NSECM,28906,8,MAYURUNIQ,MAYURUNIQ-EQ,EQ,MAYURUNIQ-EQ,1100100028906,508.25,338.85,236066,0.05,1
NSECM,14490,8,NCLIND,NCLIND-EQ,EQ,NCLIND-EQ,1100100014490,201.95,134.65,594132,0.05,1
NSECM,2475,8,ONGC,ONGC-EQ,EQ,ONGC-EQ,1100100002475,126.6,103.6,868039,0.05,1
NSECM,17256,8,ALBERTDAVD,ALBERTDAVD-EQ,EQ,ALBERTDAVD-EQ,1100100017256,475.85,317.25,186624,0.05,1
NSECM,11403,8,MAGMA,MAGMA-EQ,EQ,MAGMA-EQ,1100100011403,133.35,120.65,787207,0.05,1
NSECM,13404,8,SUNTV,SUNTV-EQ,EQ,SUNTV-EQ,1100100013404,524.95,429.55,209258,0.05,1
NSECM,2397,8,SANDHAR,SANDHAR-EQ,EQ,SANDHAR-EQ,1100100002397,246.35,164.25,487063,0.05,1
NSECM,9678,8,SOUTHWEST,SOUTHWEST-EQ,EQ,SOUTHWEST-EQ,1100100009678,45.75,41.45,912408,0.05,1
NSECM,15414,8,TWL,TWL-EQ,EQ,TWL-EQ,1100100015414,61.3,40.9,1956837,0.05,1
NSECM,17869,8,JSWENERGY,JSWENERGY-EQ,EQ,JSWENERGY-EQ,1100100017869,103,68.7,1164735,0.05,1
NSECM,11852,8,SURYALAXMI,SURYALAXMI-EQ,EQ,SURYALAXMI-EQ,1100100011852,34.85,31.55,545183,0.05,1
NSECM,30108,8,ABFRL,ABFRL-EQ,EQ,ABFRL-EQ,1100100030108,255.4,170.3,469562,0.05,1
NSECM,20071,8,INTENTECH,INTENTECH-EQ,EQ,INTENTECH-EQ,1100100020071,40.35,26.95,732739,0.05,1
NSECM,212,8,ASHOKLEY,ASHOKLEY-EQ,EQ,ASHOKLEY-EQ,1100100000212,135.55,110.95,810205,0.05,1
NSECM,3766,8,WHEELS,WHEELS-EQ,EQ,WHEELS-EQ,1100100003766,547.5,365,219155,0.05,1
NSECM,11840,8,NH,NH-EQ,EQ,NH-EQ,1100100011840,515.9,344,232562,0.05,1
NSECM,19543,8,HDFCMFGETF,HDFCMFGETF-EQ,EQ,HDFCMFGETF-EQ,1100100019543,47.94,31.96,2503029,0.01,1
NSECM,21252,8,AXISNIFTY,AXISNIFTY-EQ,EQ,AXISNIFTY-EQ,1100100021252,186.33,124.23,74295,0.01,1
NSECM,438,8,BHEL,BHEL-EQ,EQ,BHEL-EQ,1100100000438,59.25,48.55,1852457,0.05,1
NSECM,3938,8,INDLMETER,INDLMETER-EQ,EQ,INDLMETER-EQ,1100100003938,16.9,15.3,282415,0.05,1
NSECM,9436,8,AXISCADES,AXISCADES-EQ,EQ,AXISCADES-EQ,1100100009436,50.65,41.45,1234736,0.05,1
NSECM,3987,8,GREENPLY,GREENPLY-EQ,EQ,GREENPLY-EQ,1100100003987,218.2,145.5,549861,0.05,1
NSECM,14537,8,DISHTV,DISHTV-EQ,EQ,DISHTV-EQ,1100100014537,12.95,8.65,9257824,0.05,1
NSECM,13086,8,AIAENG,AIAENG-EQ,EQ,AIAENG-EQ,1100100013086,2280.9,1520.6,52536,0.05,1
NSECM,24538,8,MAITHANALL,MAITHANALL-EQ,EQ,MAITHANALL-EQ,1100100024538,702.35,468.25,170826,0.05,1
NSECM,10753,8,UNIONBANK,UNIONBANK-EQ,EQ,UNIONBANK-EQ,1100100010753,43.7,29.2,2742129,0.05,1
NSECM,15199,8,MANAKSIA,MANAKSIA-EQ,EQ,MANAKSIA-EQ,1100100015199,66.05,44.05,1816472,0.05,1
NSECM,25340,8,VASWANI,VASWANI-EQ,EQ,VASWANI-EQ,1100100025340,10.85,9.85,980999,0.05,1
NSECM,13885,8,ARIHANT,ARIHANT-EQ,EQ,ARIHANT-EQ,1100100013885,22.25,20.15,281219,0.05,1
NSECM,19025,8,KIRLOSIND,KIRLOSIND-EQ,EQ,KIRLOSIND-EQ,1100100019025,1394.6,1141.1,78872,0.05,1
NSECM,29850,8,GSCLCEMENT,GSCLCEMENT-EQ,EQ,GSCLCEMENT-EQ,1100100029850,43.05,28.75,2785473,0.05,1
NSECM,14922,8,PURVA,PURVA-EQ,EQ,PURVA-EQ,1100100014922,94.65,63.15,1267327,0.05,1
NSECM,27297,8,RTNINFRA,RTNINFRA-EQ,EQ,RTNINFRA-EQ,1100100027297,7.15,5.85,15383278,0.05,1
NSECM,3375,8,SURYAROSNI,SURYAROSNI-EQ,EQ,SURYAROSNI-EQ,1100100003375,457,304.7,262523,0.05,1
NSECM,371,8,BATAINDIA,BATAINDIA-EQ,EQ,BATAINDIA-EQ,1100100000371,1636.4,1338.9,67219,0.05,1
NSECM,1389,8,SUPREMEENG,SUPREMEENG-EQ,EQ,SUPREMEENG-EQ,1100100001389,32.9,29.8,817336,0.05,1
NSECM,10074,8,EMAMIPAP,EMAMIPAP-EQ,EQ,EMAMIPAP-EQ,1100100010074,140.15,93.45,856122,0.05,1
NSECM,7446,8,BKMINDST,BKMINDST-EQ,EQ,BKMINDST-EQ,1100100007446,1.15,1.05,2142963,0.05,1
NSECM,8054,8,KTKBANK,KTKBANK-EQ,EQ,KTKBANK-EQ,1100100008054,78.95,52.65,1519531,0.05,1
NSECM,11625,8,EBANK,EBANK-EQ,EQ,EBANK-EQ,1100100011625,3900.24,3191.12,186,0.01,1
NSECM,15259,8,RPOWER,RPOWER-EQ,EQ,RPOWER-EQ,1100100015259,5.15,4.75,20199715,0.05,1
NSECM,20425,8,NACLIND,NACLIND-EQ,EQ,NACLIND-EQ,1100100020425,46.4,31,2583875,0.05,1
NSECM,19073,8,AARVI,AARVI-EQ,EQ,AARVI-EQ,1100100019073,64.35,42.95,483436,0.05,1
NSECM,14154,8,MINDAIND,MINDAIND-EQ,EQ,MINDAIND-EQ,1100100014154,682.35,454.95,175665,0.05,1
NSECM,20159,8,ARIHANTSUP,ARIHANTSUP-EQ,EQ,ARIHANTSUP-EQ,1100100020159,41.6,34.1,1345931,0.05,1
NSECM,17987,8,TRF,TRF-EQ,EQ,TRF-EQ,1100100017987,108.45,88.75,359844,0.05,1
NSECM,17598,8,ASALCBR,ASALCBR-EQ,EQ,ASALCBR-EQ,1100100017598,486.15,324.15,246817,0.05,1
NSECM,13987,8,ABSLBANETF,ABSLBANETF-EQ,EQ,ABSLBANETF-EQ,1100100013987,419.18,279.46,91839,0.01,1
NSECM,14008,8,AVTNPL,AVTNPL-EQ,EQ,AVTNPL-EQ,1100100014008,56,37.4,2141265,0.05,1
NSECM,163,8,APOLLOTYRE,APOLLOTYRE-EQ,EQ,APOLLOTYRE-EQ,1100100000163,255.5,209.1,429963,0.05,1
NSECM,3351,8,SUNPHARMA,SUNPHARMA-EQ,EQ,SUNPHARMA-EQ,1100100003351,662.5,542.1,165554,0.05,1
NSECM,1424,8,HINDZINC,HINDZINC-EQ,EQ,HINDZINC-EQ,1100100001424,364.4,243,325349,0.05,1
NSECM,11446,8,SPICEJET,SPICEJET-EQ,EQ,SPICEJET-EQ,1100100011446,94.95,63.35,1263160,0.05,1
NSECM,1448,8,HLVLTD,HLVLTD-EQ,EQ,HLVLTD-EQ,1100100001448,8,5.4,14925160,0.05,1
NSECM,12026,8,RENUKA,RENUKA-EQ,EQ,RENUKA-EQ,1100100012026,10.65,8.75,10308275,0.05,1
NSECM,2442,8,NOCIL,NOCIL-EQ,EQ,NOCIL-EQ,1100100002442,212.1,141.4,565617,0.05,1
NSECM,7627,8,SHREERAMA,SHREERAMA-EQ,EQ,SHREERAMA-EQ,1100100007627,12,9.9,1926437,0.05,1
NSECM,18378,8,FRETAIL,FRETAIL-EQ,EQ,FRETAIL-EQ,1100100018378,73.2,59.9,1502126,0.05,1
