ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize
NSECM,19943,8,DEEPAKNTR,DEEPAKNTR-EQ,EQ,DEEPAKNTR-EQ,1100100019943,1708.45,1397.85,64377,0.05,1
NSECM,13587,8,ACE,ACE-EQ,EQ,ACE-EQ,1100100013587,189.5,155.1,580353,0.05,1
NSECM,17903,8,ABBOTINDIA,ABBOTINDIA-EQ,EQ,ABBOTINDIA-EQ,1100100017903,17442.95,11628.65,6863,0.05,1
NSECM,13409,8,GPIL,GPIL-EQ,EQ,GPIL-EQ,1100100013409,756.3,504.2,158633,0.05,1
NSECM,341,8,BALRAMCHIN,BALRAMCHIN-EQ,EQ,BALRAMCHIN-EQ,1100100000341,252.9,168.6,474389,0.05,1
NSECM,21131,8,TEJASNET,TEJASNET-EQ,EQ,TEJASNET-EQ,1100100021131,195.05,176.55,538127,0.05,1
NSECM,305,8,BAJAJHLDNG,BAJAJHLDNG-EQ,EQ,BAJAJHLDNG-EQ,1100100000305,4188.3,2792.2,28602,0.05,1
NSECM,220,8,IEX,IEX-EQ,EQ,IEX-EQ,1100100000220,413,275.4,290270,0.05,1
NSECM,11239,8,NSIL,NSIL-EQ,EQ,NSIL-EQ,1100100011239,1265,843.4,94854,0.05,1
NSECM,20374,8,COALINDIA,COALINDIA-EQ,EQ,COALINDIA-EQ,1100100020374,161.55,132.25,677900,0.05,1
NSECM,20323,8,RESPONIND,RESPONIND-EQ,EQ,RESPONIND-EQ,1100100020323,211.55,141.05,567189,0.05,1
NSECM,15044,8,DELTACORP,DELTACORP-EQ,EQ,DELTACORP-EQ,1100100015044,235,156.7,510428,0.05,1
NSECM,9158,8,BALAJITELE,BALAJITELE-EQ,EQ,BALAJITELE-EQ,1100100009158,73.9,49.3,1623345,0.05,1
NSECM,8546,8,CHALET,CHALET-EQ,EQ,CHALET-EQ,1100100008546,203.85,135.95,588418,0.05,1
NSECM,14014,8,LUMAXTECH,LUMAXTECH-EQ,EQ,LUMAXTECH-EQ,1100100014014,191.25,127.55,627323,0.05,1
NSECM,11763,8,JPPOWER,JPPOWER-EQ,EQ,JPPOWER-EQ,1100100011763,2.8,2.6,37034202,0.05,1
NSECM,12018,8,SUZLON,SUZLON-EQ,EQ,SUZLON-EQ,1100100012018,5.85,5.35,17855691,0.05,1
NSECM,1485,8,IFBIND,IFBIND-EQ,EQ,IFBIND-EQ,1100100001485,1351.1,900.8,88776,0.05,1
NSECM,17130,8,PARAGMILK,PARAGMILK-EQ,EQ,PARAGMILK-EQ,1100100017130,124,82.7,967570,0.05,1
NSECM,2004,8,AHLADA,AHLADA-EQ,EQ,AHLADA-EQ,1100100002004,105.55,95.55,422516,0.05,1
NSECM,5622,8,ITDCEM,ITDCEM-EQ,EQ,ITDCEM-EQ,1100100005622,103.25,68.85,1161971,0.05,1
NSECM,3129,8,SHREYAS,SHREYAS-EQ,EQ,SHREYAS-EQ,1100100003129,90.3,73.9,718011,0.05,1
NSECM,11798,8,ALLSEC,ALLSEC-EQ,EQ,ALLSEC-EQ,1100100011798,387.45,258.35,309688,0.05,1
NSECM,11689,8,SUPRAJIT,SUPRAJIT-EQ,EQ,SUPRAJIT-EQ,1100100011689,345.4,230.3,347303,0.05,1
NSECM,4430,8,JMCPROJECT,JMCPROJECT-EQ,EQ,JMCPROJECT-EQ,1100100004430,95.4,63.6,1257777,0.05,1
NSECM,27095,8,SWANENERGY,SWANENERGY-EQ,EQ,SWANENERGY-EQ,1100100027095,169.7,113.2,706879,0.05,1
NSECM,12052,8,JUMPNET,JUMPNET-EQ,EQ,JUMPNET-EQ,1100100012052,11.6,11.2,3268760,0.05,1
NSECM,18679,8,HPL,HPL-EQ,EQ,HPL-EQ,1100100018679,70.4,47,1703577,0.05,1
NSECM,2535,8,PGHH,PGHH-EQ,EQ,PGHH-EQ,1100100002535,15592.3,10394.9,7693,0.05,1
NSECM,20642,8,JINDWORLD,JINDWORLD-EQ,EQ,JINDWORLD-EQ,1100100020642,62.45,41.65,1921185,0.05,1
NSECM,4598,8,HERITGFOOD,HERITGFOOD-EQ,EQ,HERITGFOOD-EQ,1100100004598,403.2,268.8,297596,0.05,1
NSECM,4749,8,CONCOR,CONCOR-EQ,EQ,CONCOR-EQ,1100100004749,616.6,504.5,177913,0.05,1
NSECM,1372,8,HINDCOMPOS,HINDCOMPOS-EQ,EQ,HINDCOMPOS-EQ,1100100001372,359.5,239.7,333764,0.05,1
NSECM,13560,8,GRINDWELL,GRINDWELL-EQ,EQ,GRINDWELL-EQ,1100100013560,1084.8,723.2,110609,0.05,1
NSECM,17632,8,COMPINFO,COMPINFO-EQ,EQ,COMPINFO-EQ,1100100017632,22.1,14.8,2124708,0.05,1
NSECM,7506,8,WOCKPHARMA,WOCKPHARMA-EQ,EQ,WOCKPHARMA-EQ,1100100007506,571.85,381.25,209811,0.05,1
NSECM,13463,8,PIONEEREMB,PIONEEREMB-EQ,EQ,PIONEEREMB-EQ,1100100013463,47,31.4,815527,0.05,1
NSECM,12034,8,BASML,BASML-EQ,EQ,BASML-EQ,1100100012034,66.95,54.85,1030329,0.05,1
NSECM,17357,8,GKWLIMITED,GKWLIMITED-EQ,EQ,GKWLIMITED-EQ,1100100017357,557.35,456.05,195104,0.05,1
NSECM,29113,8,CARERATING,CARERATING-EQ,EQ,CARERATING-EQ,1100100029113,544.65,363.15,220310,0.05,1
NSECM,4,8,21STCENMGM,21STCENMGM-EQ,EQ,21STCENMGM-EQ,1100100000004,13.5,13,343349,0.05,1
NSECM,11662,8,BCP,BCP-EQ,EQ,BCP-EQ,1100100011662,4,3.7,1922759,0.05,1
NSECM,13147,8,PVR,PVR-EQ,EQ,PVR-EQ,1100100013147,1533.65,1254.85,71720,0.05,1
NSECM,19731,8,GPPL,GPPL-EQ,EQ,GPPL-EQ,1100100019731,118.55,79.05,1011839,0.05,1
NSECM,2562,8,HUHTAMAKI,HUHTAMAKI-EQ,EQ,HUHTAMAKI-EQ,1100100002562,328.9,219.3,364770,0.05,1
NSECM,4204,8,MOTHERSUMI,MOTHERSUMI-EQ,EQ,MOTHERSUMI-EQ,1100100004204,240.4,196.7,454742,0.05,1
NSECM,13221,8,INOXLEISUR,INOXLEISUR-EQ,EQ,INOXLEISUR-EQ,1100100013221,394.2,262.8,304411,0.05,1
NSECM,14894,8,CENTRALBK,CENTRALBK-EQ,EQ,CENTRALBK-EQ,1100100014894,20.1,18.2,5217499,0.05,1
NSECM,19800,8,WELINV,WELINV-EQ,EQ,WELINV-EQ,1100100019800,422.8,346,119501,0.05,1
NSECM,3273,8,SRF,SRF-EQ,EQ,SRF-EQ,1100100003273,6088.1,4981.2,18010,0.05,1
NSECM,14707,8,TIMETECHNO,TIMETECHNO-EQ,EQ,TIMETECHNO-EQ,1100100014707,68.4,45.6,1754220,0.05,1
NSECM,14019,8,TIDEWATER,TIDEWATER-EQ,EQ,TIDEWATER-EQ,1100100014019,5353.1,3568.8,22414,0.05,1
NSECM,201,8,UNIDT,UNIDT-EQ,EQ,UNIDT-EQ,1100100000201,317.75,211.85,377638,0.05,1
NSECM,3423,8,TATAMETALI,TATAMETALI-EQ,EQ,TATAMETALI-EQ,1100100003423,932.85,621.95,128615,0.05,1
NSECM,18479,8,ISFT,ISFT-EQ,EQ,ISFT-EQ,1100100018479,75.1,68,481725,0.05,1
NSECM,18321,8,LGBBROSLTD,LGBBROSLTD-EQ,EQ,LGBBROSLTD-EQ,1100100018321,393.45,262.35,304945,0.05,1
NSECM,1403,8,HINDOILEXP,HINDOILEXP-EQ,EQ,HINDOILEXP-EQ,1100100001403,127.65,85.15,939818,0.05,1
NSECM,445,8,5PAISA,5PAISA-EQ,EQ,5PAISA-EQ,1100100000445,302.55,247.55,363550,0.05,1
NSECM,1030,8,AARON,AARON-EQ,EQ,AARON-EQ,1100100001030,66.6,54.5,328436,0.05,1
NSECM,277,8,GICRE,GICRE-EQ,EQ,GICRE-EQ,1100100000277,230.15,188.35,477196,0.05,1
NSECM,6445,8,TECHNOE,TECHNOE-EQ,EQ,TECHNOE-EQ,1100100006445,348.2,232.2,344519,0.05,1
NSECM,17044,8,SHARIABEES,SHARIABEES-EQ,EQ,SHARIABEES-EQ,1100100017044,436,290.68,2372,0.01,1
NSECM,3694,8,VINDHYATEL,VINDHYATEL-EQ,EQ,VINDHYATEL-EQ,1100100003694,1008.15,672.15,119018,0.05,1
NSECM,14917,8,TAKE,TAKE-EQ,EQ,TAKE-EQ,1100100014917,67.05,44.75,1788817,0.05,1
NSECM,19223,8,TCIEXP,TCIEXP-EQ,EQ,TCIEXP-EQ,1100100019223,1086.5,724.4,110422,0.05,1
NSECM,1232,8,GRASIM,GRASIM-EQ,EQ,GRASIM-EQ,1100100001232,1522.5,1245.7,71715,0.05,1
NSECM,29423,8,MOHITIND,MOHITIND-EQ,EQ,MOHITIND-EQ,1100100029423,8.5,7.7,462952,0.05,1
NSECM,13821,8,RUCHIRA,RUCHIRA-EQ,EQ,RUCHIRA-EQ,1100100013821,76.3,62.5,793033,0.05,1
NSECM,3980,8,TNPL,TNPL-EQ,EQ,TNPL-EQ,1100100003980,171.5,114.4,699511,0.05,1
NSECM,15189,8,BGRENERGY,BGRENERGY-EQ,EQ,BGRENERGY-EQ,1100100015189,56.75,46.45,1937970,0.05,1
NSECM,4751,8,INDRAMEDCO,INDRAMEDCO-EQ,EQ,INDRAMEDCO-EQ,1100100004751,63.6,42.4,1886722,0.05,1
NSECM,13637,8,JMFINANCIL,JMFINANCIL-EQ,EQ,JMFINANCIL-EQ,1100100013637,116.1,77.4,1033344,0.05,1
NSECM,740,8,SBIETFIT,SBIETFIT-EQ,EQ,SBIETFIT-EQ,1100100000740,312.38,208.26,18833,0.01,1
NSECM,13300,8,NITCO,NITCO-EQ,EQ,NITCO-EQ,1100100013300,23.25,21.05,2349787,0.05,1
NSECM,628,8,CESC,CESC-EQ,EQ,CESC-EQ,1100100000628,744.7,496.5,161056,0.05,1
NSECM,17514,8,SETCO,SETCO-EQ,EQ,SETCO-EQ,1100100017514,18.75,15.35,4374189,0.05,1
NSECM,15308,8,SHRIRAMEPC,SHRIRAMEPC-EQ,EQ,SHRIRAMEPC-EQ,1100100015308,5.3,3.6,22471466,0.05,1
NSECM,3715,8,VLSFINANCE,VLSFINANCE-EQ,EQ,VLSFINANCE-EQ,1100100003715,104.7,69.8,1146096,0.05,1
NSECM,21423,8,M100,M100-EQ,EQ,M100-EQ,1100100021423,30.31,20.21,1382520,0.01,1
NSECM,495,8,BLUEDART,BLUEDART-EQ,EQ,BLUEDART-EQ,1100100000495,6609.15,4406.15,18151,0.05,1
NSECM,7463,8,MANAKSTEEL,MANAKSTEEL-EQ,EQ,MANAKSTEEL-EQ,1100100007463,23.3,21.1,2142963,0.05,1
NSECM,14423,8,LAOPALA,LAOPALA-EQ,EQ,LAOPALA-EQ,1100100014423,264.35,176.25,453878,0.05,1
NSECM,20296,8,GAL,GAL-EQ,EQ,GAL-EQ,1100100020296,2.3,2.1,5175610,0.05,1
NSECM,13522,8,NECCLTD,NECCLTD-EQ,EQ,NECCLTD-EQ,1100100013522,10.65,8.75,1641452,0.05,1
NSECM,19525,8,IITL,IITL-EQ,EQ,IITL-EQ,1100100019525,65.85,53.95,713760,0.05,1
NSECM,2406,8,NEULANDLAB,NEULANDLAB-EQ,EQ,NEULANDLAB-EQ,1100100002406,2219.6,1816.1,49549,0.05,1
NSECM,1756,8,JINDALPOLY,JINDALPOLY-EQ,EQ,JINDALPOLY-EQ,1100100001756,960.05,868.65,109334,0.05,1
NSECM,2868,8,HITECH,HITECH-EQ,EQ,HITECH-EQ,1100100002868,428.6,285.8,279948,0.05,1
NSECM,10516,8,FEL,FEL-EQ,EQ,FEL-EQ,1100100010516,11.2,9.2,9803750,0.05,1
NSECM,4963,8,ICICIBANK,ICICIBANK-EQ,EQ,ICICIBANK-EQ,1100100004963,663.85,543.15,165680,0.05,1
NSECM,17691,8,VIJIFIN,VIJIFIN-EQ,EQ,VIJIFIN-EQ,1100100017691,0.75,0.65,2697749,0.05,1
NSECM,16705,8,GOKUL,GOKUL-EQ,EQ,GOKUL-EQ,1100100016705,23.25,15.55,3237136,0.05,1
NSECM,4244,8,HDFCAMC,HDFCAMC-EQ,EQ,HDFCAMC-EQ,1100100004244,3306.35,2705.25,33217,0.05,1
NSECM,641,8,DNAMEDIA,DNAMEDIA-EQ,EQ,DNAMEDIA-EQ,1100100000641,0.85,0.75,3849052,0.05,1
NSECM,11373,8,BIOCON,BIOCON-EQ,EQ,BIOCON-EQ,1100100011373,435.3,356.2,251999,0.05,1
NSECM,20621,8,PENIND,PENIND-EQ,EQ,PENIND-EQ,1100100020621,24.75,16.55,4648704,0.05,1
NSECM,20223,8,CLEDUCATE,CLEDUCATE-EQ,EQ,CLEDUCATE-EQ,1100100020223,110.85,90.75,463217,0.05,1
NSECM,5528,8,KOTHARIPRO,KOTHARIPRO-EQ,EQ,KOTHARIPRO-EQ,1100100005528,83.6,55.8,975894,0.05,1
NSECM,4838,8,ICICILIQ,ICICILIQ-EQ,EQ,ICICILIQ-EQ,1100100004838,1200,800,7080,0.01,1
NSECM,24948,8,L&TFH,L&TFH-EQ,EQ,L&TFH-EQ,1100100024948,113,92.5,972408,0.05,1
NSECM,12603,8,PRECAM,PRECAM-EQ,EQ,PRECAM-EQ,1100100012603,48.3,32.2,2484449,0.05,1
NSECM,22255,8,NDRAUTO,NDRAUTO-EQ,EQ,NDRAUTO-EQ,1100100022255,230.2,208.3,194444,0.05,1
NSECM,18202,8,ARSSINFRA,ARSSINFRA-EQ,EQ,ARSSINFRA-EQ,1100100018202,25.45,20.85,743531,0.05,1
NSECM,1044,8,AXISBNKETF,AXISBNKETF-EQ,EQ,AXISBNKETF-EQ,1100100001044,424.82,283.22,88887,0.01,1
NSECM,1142,8,GINNIFILA,GINNIFILA-EQ,EQ,GINNIFILA-EQ,1100100001142,22,18,2310257,0.05,1
NSECM,7508,8,ZENTEC,ZENTEC-EQ,EQ,ZENTEC-EQ,1100100007508,104.25,69.55,1150668,0.05,1
NSECM,13251,8,SAKUMA,SAKUMA-EQ,EQ,SAKUMA-EQ,1100100013251,6.3,4.2,6973583,0.05,1
NSECM,10599,8,GUJGASLTD,GUJGASLTD-EQ,EQ,GUJGASLTD-EQ,1100100010599,561.3,459.3,195502,0.05,1
NSECM,14218,8,CTE,CTE-EQ,EQ,CTE-EQ,1100100014218,33.15,30.05,641934,0.05,1
NSECM,13826,8,SOBHA,SOBHA-EQ,EQ,SOBHA-EQ,1100100013826,532.4,355,225353,0.05,1
NSECM,19585,8,BSE,BSE-EQ,EQ,BSE-EQ,1100100019585,689.2,459.5,174108,0.05,1
NSECM,3824,8,ZODJRDMKJ,ZODJRDMKJ-EQ,EQ,ZODJRDMKJ-EQ,1100100003824,33.7,22.5,169293,0.05,1
NSECM,14116,8,GANDHITUBE,GANDHITUBE-EQ,EQ,GANDHITUBE-EQ,1100100014116,328.3,218.9,365493,0.05,1
NSECM,10406,8,STEELCITY,STEELCITY-EQ,EQ,STEELCITY-EQ,1100100010406,44.25,29.55,494002,0.05,1
NSECM,4127,8,SAMBHAAV,SAMBHAAV-EQ,EQ,SAMBHAAV-EQ,1100100004127,2.7,2.5,6249324,0.05,1
NSECM,509,8,MAZDOCK,MAZDOCK-EQ,EQ,MAZDOCK-EQ,1100100000509,263.2,175.5,455819,0.05,1
NSECM,11778,8,GOKEX,GOKEX-EQ,EQ,GOKEX-EQ,1100100011778,98.2,65.5,1221711,0.05,1
NSECM,11549,8,TEXINFRA,TEXINFRA-EQ,EQ,TEXINFRA-EQ,1100100011549,85.1,56.8,1409338,0.05,1
NSECM,14644,8,MIC,MIC-EQ,EQ,MIC-EQ,1100100014644,0.95,0.85,7202316,0.05,1
NSECM,21091,8,STARCEMENT,STARCEMENT-EQ,EQ,STARCEMENT-EQ,1100100021091,120.2,80.2,997665,0.05,1
NSECM,21733,8,RHFL,RHFL-EQ,EQ,RHFL-EQ,1100100021733,3.45,3.15,15844970,0.05,1
NSECM,715,8,CLNINDIA,CLNINDIA-EQ,EQ,CLNINDIA-EQ,1100100000715,473.15,315.45,253599,0.05,1
NSECM,11880,8,JSWHL,JSWHL-EQ,EQ,JSWHL-EQ,1100100011880,4394.15,2929.45,27305,0.05,1
NSECM,2837,8,RANASUG,RANASUG-EQ,EQ,RANASUG-EQ,1100100002837,10.1,8.3,5021667,0.05,1
NSECM,2439,8,NKIND,NKIND-EQ,EQ,NKIND-EQ,1100100002439,22.5,20.4,196523,0.05,1
NSECM,913,8,EQUITASBNK,EQUITASBNK-EQ,EQ,EQUITASBNK-EQ,1100100000913,70.85,47.25,1692577,0.05,1
NSECM,25724,8,RUPA,RUPA-EQ,EQ,RUPA-EQ,1100100025724,400.35,266.95,299648,0.05,1
NSECM,7902,8,LFIC,LFIC-EQ,EQ,LFIC-EQ,1100100007902,87.1,71.3,98099,0.05,1
NSECM,8479,8,TVSMOTOR,TVSMOTOR-EQ,EQ,TVSMOTOR-EQ,1100100008479,651.55,533.15,168655,0.05,1
NSECM,10188,8,SHYAMCENT,SHYAMCENT-EQ,EQ,SHYAMCENT-EQ,1100100010188,6.1,5,7265056,0.05,1
NSECM,916,8,EIDPARRY,EIDPARRY-EQ,EQ,EIDPARRY-EQ,1100100000916,413.55,275.75,290051,0.05,1
NSECM,4843,8,SNOWMAN,SNOWMAN-EQ,EQ,SNOWMAN-EQ,1100100004843,63.5,42.4,1888428,0.05,1
NSECM,14403,8,RAJTV,RAJTV-EQ,EQ,RAJTV-EQ,1100100014403,40.9,27.3,1697566,0.05,1
NSECM,10346,8,DGCONTENT,DGCONTENT-EQ,EQ,DGCONTENT-EQ,1100100010346,9.15,8.35,1902717,0.05,1
NSECM,17438,8,OIL,OIL-EQ,EQ,OIL-EQ,1100100017438,157.6,105.1,761252,0.05,1
NSECM,1979,8,LAXMIMACH,LAXMIMACH-EQ,EQ,LAXMIMACH-EQ,1100100001979,9095.5,6063.7,13182,0.05,1
NSECM,17839,8,GILLANDERS,GILLANDERS-EQ,EQ,GILLANDERS-EQ,1100100017839,48.6,44,697894,0.05,1
NSECM,11027,8,INFOBEAN,INFOBEAN-EQ,EQ,INFOBEAN-EQ,1100100011027,161.3,132,681874,0.05,1
NSECM,31468,8,LYPSAGEMS,LYPSAGEMS-EQ,EQ,LYPSAGEMS-EQ,1100100031468,5.45,4.95,964126,0.05,1
NSECM,13577,8,VOLTAMP,VOLTAMP-EQ,EQ,VOLTAMP-EQ,1100100013577,1361.55,907.75,88130,0.05,1
NSECM,16249,8,INFIBEAM,INFIBEAM-EQ,EQ,INFIBEAM-EQ,1100100016249,116.55,77.75,1028904,0.05,1
NSECM,11618,8,ASTRAMICRO,ASTRAMICRO-EQ,EQ,ASTRAMICRO-EQ,1100100011618,161.9,108,740962,0.05,1
NSECM,13260,8,KEC,KEC-EQ,EQ,KEC-EQ,1100100013260,551.5,367.7,217496,0.05,1
NSECM,11821,8,WELCORP,WELCORP-EQ,EQ,WELCORP-EQ,1100100011821,156.35,104.25,767261,0.05,1
NSECM,1508,8,ASTERDM,ASTERDM-EQ,EQ,ASTERDM-EQ,1100100001508,168.2,112.2,712805,0.05,1
NSECM,6944,8,GANECOS,GANECOS-EQ,EQ,GANECOS-EQ,1100100006944,734.2,489.5,163436,0.05,1
NSECM,29577,8,NETFNIF100,NETFNIF100-EQ,EQ,NETFNIF100-EQ,1100100029577,186.45,124.31,61795,0.01,1
NSECM,10922,8,OMAXAUTO,OMAXAUTO-EQ,EQ,OMAXAUTO-EQ,1100100010922,53.5,35.7,698838,0.05,1
NSECM,24595,8,RUSHIL,RUSHIL-EQ,EQ,RUSHIL-EQ,1100100024595,273.7,247.7,383575,0.05,1
NSECM,29008,8,SUNCLAYLTD,SUNCLAYLTD-EQ,EQ,SUNCLAYLTD-EQ,1100100029008,3868.65,2579.15,31015,0.05,1
NSECM,14592,8,FORTIS,FORTIS-EQ,EQ,FORTIS-EQ,1100100014592,224.25,149.55,534510,0.05,1
NSECM,8343,8,MUKANDENGG,MUKANDENGG-EQ,EQ,MUKANDENGG-EQ,1100100008343,16.55,13.55,411117,0.05,1
NSECM,17468,8,MAXVIL,MAXVIL-EQ,EQ,MAXVIL-EQ,1100100017468,74.25,49.55,1615503,0.05,1
NSECM,25574,8,SHAKTIPUMP,SHAKTIPUMP-EQ,EQ,SHAKTIPUMP-EQ,1100100025574,645.8,430.6,185786,0.05,1
NSECM,3481,8,THOMASCOOK,THOMASCOOK-EQ,EQ,THOMASCOOK-EQ,1100100003481,56.55,51.25,1855062,0.05,1
NSECM,15179,8,ECLERX,ECLERX-EQ,EQ,ECLERX-EQ,1100100015179,1163.15,775.45,103133,0.05,1
NSECM,19196,8,TI,TI-EQ,EQ,TI-EQ,1100100019196,35.85,23.95,3344445,0.05,1
NSECM,4745,8,BANKINDIA,BANKINDIA-EQ,EQ,BANKINDIA-EQ,1100100004745,80.95,66.25,1356646,0.05,1
NSECM,11155,8,CREATIVE,CREATIVE-EQ,EQ,CREATIVE-EQ,1100100011155,127,84.7,379319,0.05,1
NSECM,25082,8,TREEHOUSE,TREEHOUSE-EQ,EQ,TREEHOUSE-EQ,1100100025082,8.35,6.85,1383560,0.05,1
NSECM,471,8,BINDALAGRO,BINDALAGRO-EQ,EQ,BINDALAGRO-EQ,1100100000471,20.4,13.6,5882213,0.05,1
NSECM,1901,8,CUMMINSIND,CUMMINSIND-EQ,EQ,CUMMINSIND-EQ,1100100001901,949.1,776.6,115869,0.05,1
NSECM,13457,8,KAMDHENU,KAMDHENU-EQ,EQ,KAMDHENU-EQ,1100100013457,166.85,111.25,719150,0.05,1
NSECM,16821,8,VINYLINDIA,VINYLINDIA-EQ,EQ,VINYLINDIA-EQ,1100100016821,149.25,99.55,599623,0.05,1
NSECM,10243,8,SYNGENE,SYNGENE-EQ,EQ,SYNGENE-EQ,1100100010243,649.2,432.8,184799,0.05,1
NSECM,404,8,BERGEPAINT,BERGEPAINT-EQ,EQ,BERGEPAINT-EQ,1100100000404,790,646.4,138884,0.05,1
NSECM,15337,8,RAIN,RAIN-EQ,EQ,RAIN-EQ,1100100015337,187.1,124.8,641074,0.05,1
NSECM,14750,8,MEGH,MEGH-EQ,EQ,MEGH-EQ,1100100014750,135.9,111.2,809227,0.05,1
NSECM,1185,8,AMBER,AMBER-EQ,EQ,AMBER-EQ,1100100001185,4132.5,2755,29010,0.05,1
NSECM,13182,8,ROHLTD,ROHLTD-EQ,EQ,ROHLTD-EQ,1100100013182,84.65,56.45,896804,0.05,1
NSECM,30023,8,ATULAUTO,ATULAUTO-EQ,EQ,ATULAUTO-EQ,1100100030023,228.6,152.4,524925,0.05,1
NSECM,3063,8,VEDL,VEDL-EQ,EQ,VEDL-EQ,1100100003063,248.85,203.65,438629,0.05,1
NSECM,18520,8,CUPID,CUPID-EQ,EQ,CUPID-EQ,1100100018520,276.15,184.15,434498,0.05,1
NSECM,11293,8,UNIENTER,UNIENTER-EQ,EQ,UNIENTER-EQ,1100100011293,98,65.4,1223937,0.05,1
NSECM,1515,8,INDIACEM,INDIACEM-EQ,EQ,INDIACEM-EQ,1100100001515,202.6,135.1,592213,0.05,1
NSECM,31138,8,COMPUSOFT,COMPUSOFT-EQ,EQ,COMPUSOFT-EQ,1100100031138,9.9,8.1,2587393,0.05,1
NSECM,9641,8,KHANDSE,KHANDSE-EQ,EQ,KHANDSE-EQ,1100100009641,14.3,13,390405,0.05,1
NSECM,13656,8,ALICON,ALICON-EQ,EQ,ALICON-EQ,1100100013656,536.3,357.6,223730,0.05,1
NSECM,436,8,IFGLEXPOR,IFGLEXPOR-EQ,EQ,IFGLEXPOR-EQ,1100100000436,314.6,209.8,381367,0.05,1
NSECM,1394,8,HINDUNILVR,HINDUNILVR-EQ,EQ,HINDUNILVR-EQ,1100100001394,2431.9,1989.8,44641,0.05,1
NSECM,4594,8,KOTHARIPET,KOTHARIPET-EQ,EQ,KOTHARIPET-EQ,1100100004594,32.45,21.65,1924277,0.05,1
NSECM,13598,8,SELAN,SELAN-EQ,EQ,SELAN-EQ,1100100013598,156.05,104.05,497039,0.05,1
NSECM,874,8,ASTRON,ASTRON-EQ,EQ,ASTRON-EQ,1100100000874,50.9,34,1520549,0.05,1
NSECM,13786,8,TORNTPOWER,TORNTPOWER-EQ,EQ,TORNTPOWER-EQ,1100100013786,455.55,372.75,241269,0.05,1
NSECM,13900,8,CREST,CREST-EQ,EQ,CREST-EQ,1100100013900,108.35,72.25,930314,0.05,1
NSECM,9889,8,SMARTLINK,SMARTLINK-EQ,EQ,SMARTLINK-EQ,1100100009889,100.2,82,434909,0.05,1
NSECM,3772,8,WILLAMAGOR,WILLAMAGOR-EQ,EQ,WILLAMAGOR-EQ,1100100003772,22.05,19.95,358272,0.05,1
NSECM,15883,8,SHIL,SHIL-EQ,EQ,SHIL-EQ,1100100015883,274.45,248.35,382520,0.05,1
NSECM,19289,8,M50,M50-EQ,EQ,M50-EQ,1100100019289,177.44,118.3,101359,0.01,1
NSECM,13725,8,DCBBANK,DCBBANK-EQ,EQ,DCBBANK-EQ,1100100013725,137.25,91.55,874002,0.05,1
NSECM,1581,8,TARC,TARC-EQ,EQ,TARC-EQ,1100100001581,38.6,25.8,3105298,0.05,1
NSECM,13091,8,EKC,EKC-EQ,EQ,EKC-EQ,1100100013091,91.55,61.05,1310585,0.05,1
NSECM,940,8,PGHL,PGHL-EQ,EQ,PGHL-EQ,1100100000940,7835.2,5223.5,15304,0.05,1
NSECM,1008,8,FACT,FACT-EQ,EQ,FACT-EQ,1100100001008,129.8,106.2,847163,0.05,1
NSECM,2616,8,SEAMECLTD,SEAMECLTD-EQ,EQ,SEAMECLTD-EQ,1100100002616,536.75,357.85,223562,0.05,1
NSECM,20616,8,SUPERHOUSE,SUPERHOUSE-EQ,EQ,SUPERHOUSE-EQ,1100100020616,156.45,104.35,360517,0.05,1
NSECM,419,8,BEPL,BEPL-EQ,EQ,BEPL-EQ,1100100000419,192.75,128.55,622312,0.05,1
NSECM,1235,8,GREAVESCOT,GREAVESCOT-EQ,EQ,GREAVESCOT-EQ,1100100001235,152.1,124.5,722983,0.05,1
NSECM,10940,8,DIVISLAB,DIVISLAB-EQ,EQ,DIVISLAB-EQ,1100100010940,3752.1,3069.9,29201,0.05,1
NSECM,9309,8,STLTECH,STLTECH-EQ,EQ,STLTECH-EQ,1100100009309,260.8,173.9,460062,0.05,1
NSECM,13572,8,MANUGRAPH,MANUGRAPH-EQ,EQ,MANUGRAPH-EQ,1100100013572,15.45,14.05,994572,0.05,1
NSECM,1576,8,GILLETTE,GILLETTE-EQ,EQ,GILLETTE-EQ,1100100001576,6762.4,4508.3,17726,0.05,1
NSECM,368,8,BASF,BASF-EQ,EQ,BASF-EQ,1100100000368,2673.5,1782.4,44843,0.05,1
NSECM,13491,8,JKLAKSHMI,JKLAKSHMI-EQ,EQ,JKLAKSHMI-EQ,1100100013491,507.8,338.6,236281,0.05,1
NSECM,11630,8,NTPC,NTPC-EQ,EQ,NTPC-EQ,1100100011630,121.55,99.45,900404,0.05,1
NSECM,1997,8,LICHSGFIN,LICHSGFIN-EQ,EQ,LICHSGFIN-EQ,1100100001997,461.75,377.85,238200,0.05,1
NSECM,11634,8,SALSTEEL,SALSTEEL-EQ,EQ,SALSTEEL-EQ,1100100011634,3.85,3.55,2778411,0.05,1
NSECM,2687,8,POLYPLEX,POLYPLEX-EQ,EQ,POLYPLEX-EQ,1100100002687,1065.75,710.55,112573,0.05,1
