ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,41845,2,FINNIFTY,FINNIFTY2131819300CE,OPTIDX,FINNIFTY-OPTIDX,2107700041845,57.15,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,19300,3
NSEFO,41702,2,NIFTY,NIFTY2131013000CE,OPTIDX,NIFTY-OPTIDX,2106900041702,3226.3,950.8,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,13000,3
NSEFO,65223,2,BANKNIFTY,BANKNIFTY21APR28800PE,OPTIDX,BANKNIFTY-OPTIDX,2111900065223,473.1,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,28800,4
NSEFO,61994,2,FINNIFTY,FINNIFTY21MAY16800CE,OPTIDX,FINNIFTY-OPTIDX,2114700061994,2089.15,302.95,5001,0.05,40,-1,Nifty Fin Service,2021-05-27T14:30:00,16800,3
NSEFO,42080,2,FINNIFTY,FINNIFTY2150618700CE,OPTIDX,FINNIFTY-OPTIDX,2112600042080,857.6,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-05-06T14:30:00,18700,3
NSEFO,38601,2,NIFTY,NIFTY2140112900PE,OPTIDX,NIFTY-OPTIDX,2109100038601,33.75,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,12900,4
NSEFO,61941,2,FINNIFTY,FINNIFTY21MAY14700PE,OPTIDX,FINNIFTY-OPTIDX,2114700061941,814.55,60.65,5001,0.05,40,-1,Nifty Fin Service,2021-05-27T14:30:00,14700,4
NSEFO,59521,2,FINNIFTY,FINNIFTY2140117900CE,OPTIDX,FINNIFTY-OPTIDX,2109100059521,716.45,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-01T14:30:00,17900,3
NSEFO,55868,2,FINNIFTY,FINNIFTY2131813000PE,OPTIDX,FINNIFTY-OPTIDX,2107700055868,3.25,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,13000,4
NSEFO,66061,2,FINNIFTY,FINNIFTY21APR14300PE,OPTIDX,FINNIFTY-OPTIDX,2111900066061,447.75,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,14300,4
NSEFO,48975,2,BANKNIFTY,BANKNIFTY21MAR32700CE,OPTIDX,BANKNIFTY-OPTIDX,2108400048975,6725.8,250.3,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,32700,3
NSEFO,55032,2,BANKNIFTY,BANKNIFTY2131832300CE,OPTIDX,BANKNIFTY-OPTIDX,2107700055032,7185.05,164.95,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,32300,3
NSEFO,61765,2,BANKNIFTY,BANKNIFTY21MAY36600PE,OPTIDX,BANKNIFTY-OPTIDX,2114700061765,4971.8,1203.7,2501,0.05,25,-1,Nifty Bank,2021-05-27T14:30:00,36600,4
NSEFO,42879,2,BANKNIFTY,BANKNIFTY21MAR37900PE,OPTIDX,BANKNIFTY-OPTIDX,2108400042879,5355.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,37900,4
NSEFO,35308,2,FINNIFTY,FINNIFTY21MAY13800CE,OPTIDX,FINNIFTY-OPTIDX,2114700035308,4575.3,1627.3,5001,0.05,40,-1,Nifty Fin Service,2021-05-27T14:30:00,13800,3
NSEFO,65063,2,BANKNIFTY,BANKNIFTY21APR28000CE,OPTIDX,BANKNIFTY-OPTIDX,2111900065063,11760.15,4426.45,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,28000,3
NSEFO,41602,2,BANKNIFTY,BANKNIFTY2150637900PE,OPTIDX,BANKNIFTY-OPTIDX,2112600041602,5795.45,1292.75,2501,0.05,25,-1,Nifty Bank,2021-05-06T14:30:00,37900,4
NSEFO,52034,2,BANKNIFTY,BANKNIFTY2141534100PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052034,2419.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,34100,4
NSEFO,44049,2,NIFTY,NIFTY22JUN12700PE,OPTIDX,NIFTY-OPTIDX,2218100044049,902.8,441.9,5001,0.05,75,-1,Nifty 50,2022-06-30T14:30:00,12700,4
NSEFO,65239,2,BANKNIFTY,BANKNIFTY21APR29600PE,OPTIDX,BANKNIFTY-OPTIDX,2111900065239,663.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,29600,4
NSEFO,35596,2,BANKNIFTY,BANKNIFTY2131028700PE,OPTIDX,BANKNIFTY-OPTIDX,2106900035596,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,28700,4
NSEFO,39616,2,BANKNIFTY,BANKNIFTY2140136300CE,OPTIDX,BANKNIFTY-OPTIDX,2109100039616,3318.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,36300,3
NSEFO,43374,2,NIFTY,NIFTY21SEP14500CE,OPTIDX,NIFTY-OPTIDX,2127300043374,2507.6,1027,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,14500,3
NSEFO,41852,2,NIFTY,NIFTY2131014600CE,OPTIDX,NIFTY-OPTIDX,2106900041852,1466.55,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,14600,3
NSEFO,38575,2,FINNIFTY,FINNIFTY21MAR12100CE,OPTIDX,FINNIFTY-OPTIDX,2108400038575,6179.5,2772.8,5001,0.05,40,-1,Nifty Fin Service,2021-03-25T14:30:00,12100,3
NSEFO,35039,2,NIFTY,NIFTY21DEC10600PE,OPTIDX,NIFTY-OPTIDX,2136400035039,166.4,40.5,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,10600,4
NSEFO,50933,2,NIFTY,NIFTY22JUN10900PE,OPTIDX,NIFTY-OPTIDX,2218100050933,379.2,156.4,5001,0.05,75,-1,Nifty 50,2022-06-30T14:30:00,10900,4
NSEFO,42169,2,NIFTY,NIFTY2150613950CE,OPTIDX,NIFTY-OPTIDX,2112600042169,2352,582.1,5001,0.05,75,-1,Nifty 50,2021-05-06T14:30:00,13950,3
NSEFO,59596,2,BANKNIFTY,BANKNIFTY2142237000PE,OPTIDX,BANKNIFTY-OPTIDX,2111200059596,4828.1,629.8,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,37000,4
NSEFO,61726,2,BANKNIFTY,BANKNIFTY21MAY34900PE,OPTIDX,BANKNIFTY-OPTIDX,2114700061726,3731.55,694.95,2501,0.05,25,-1,Nifty Bank,2021-05-27T14:30:00,34900,4
NSEFO,53472,2,NIFTY,NIFTY2141515500PE,OPTIDX,NIFTY-OPTIDX,2110500053472,1441.7,134.3,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15500,4
NSEFO,62325,2,NIFTY,NIFTY21MAY15800CE,OPTIDX,NIFTY-OPTIDX,2114700062325,1063.35,110.95,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,15800,3
NSEFO,44047,2,NIFTY,NIFTY23JUN12100PE,OPTIDX,NIFTY-OPTIDX,2318000044047,574,165.9,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,12100,4
NSEFO,55002,2,NIFTY,NIFTY2141516700CE,OPTIDX,NIFTY-OPTIDX,2110500055002,324,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,16700,3
NSEFO,59548,2,NIFTY,NIFTY2140113350CE,OPTIDX,NIFTY-OPTIDX,2109100059548,2872.75,721.25,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13350,3
NSEFO,39468,2,BANKNIFTY,BANKNIFTY2131037300CE,OPTIDX,BANKNIFTY-OPTIDX,2106900039468,1042.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,37300,3
NSEFO,39629,2,NIFTY,NIFTY21DEC16000CE,OPTIDX,NIFTY-OPTIDX,2136400039629,1536.35,378.45,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,16000,3
NSEFO,44946,2,BANKNIFTY,BANKNIFTY2140139800PE,OPTIDX,BANKNIFTY-OPTIDX,2109100044946,7411.3,1222.3,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,39800,4
NSEFO,52717,2,FINNIFTY,FINNIFTY2141518400CE,OPTIDX,FINNIFTY-OPTIDX,2110500052717,713.75,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-15T14:30:00,18400,3
NSEFO,42314,2,NIFTY,NIFTY2150615100PE,OPTIDX,NIFTY-OPTIDX,2112600042314,1203.35,158.55,5001,0.05,75,-1,Nifty 50,2021-05-06T14:30:00,15100,4
NSEFO,41818,2,FINNIFTY,FINNIFTY2150614700PE,OPTIDX,FINNIFTY-OPTIDX,2112600041818,663.6,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-05-06T14:30:00,14700,4
NSEFO,41365,2,BANKNIFTY,BANKNIFTY2150634300CE,OPTIDX,BANKNIFTY-OPTIDX,2112600041365,5839.75,852.75,2501,0.05,25,-1,Nifty Bank,2021-05-06T14:30:00,34300,3
NSEFO,42340,2,NIFTY,NIFTY2150615400PE,OPTIDX,NIFTY-OPTIDX,2112600042340,1438.6,244.9,5001,0.05,75,-1,Nifty 50,2021-05-06T14:30:00,15400,4
NSEFO,42138,2,NIFTY,NIFTY2150613750CE,OPTIDX,NIFTY-OPTIDX,2112600042138,2541.25,693.55,5001,0.05,75,-1,Nifty 50,2021-05-06T14:30:00,13750,3
NSEFO,44905,2,FINNIFTY,FINNIFTY2131014300PE,OPTIDX,FINNIFTY-OPTIDX,2106900044905,3.45,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,14300,4
NSEFO,65920,2,FINNIFTY,FINNIFTY21APR12500CE,OPTIDX,FINNIFTY-OPTIDX,2111900065920,5808.25,2490.15,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,12500,3
NSEFO,36924,2,BANKNIFTY,BANKNIFTY2140135700PE,OPTIDX,BANKNIFTY-OPTIDX,2109100036924,3293.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,35700,4
NSEFO,37084,2,NIFTY,NIFTY21APR15450CE,OPTIDX,NIFTY-OPTIDX,2111900037084,1074.3,33.6,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,15450,3
NSEFO,62224,2,NIFTY,NIFTY21MAY14100PE,OPTIDX,NIFTY-OPTIDX,2114700062224,673.25,62.15,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,14100,4
NSEFO,41600,2,BANKNIFTY,BANKNIFTY2131033800PE,OPTIDX,BANKNIFTY-OPTIDX,2106900041600,612.9,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,33800,4
NSEFO,59480,2,BANKNIFTY,BANKNIFTY2142234600PE,OPTIDX,BANKNIFTY-OPTIDX,2111200059480,2921.45,71.85,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,34600,4
